FieldValueId,FieldId,Name,Text,IsActive,Position
,560,KOKOMO DENIM,,true,
,560,PINK BERRY,,true,
,562,PINK,,true,
,562,HYBRID GREEN,,true,
,560,BRIGHT CORAL,,true,
,560,INDIAN TEAL,,true,
,560,HURRICANE GRAY,,true,
,560,BERRY PINK,,true,
,562,RED,,true,
,562,MAGENTA,,true,
,562,ROYAL BLUE,,true,
,562,TAUPE,,true,
,558,BLUE/WHITE MULTI,,true,
,558,BEACON GREY MULTI,,true,
,558,RED MULTI,,true,
,558,WHITE/BLUE/GREEN,,true,
,562,TURQUOISE,,true,
,561,SILVER,,true,
,558,TEAL,,true,
,558,DEEP TEAL,,true,
,558,NATURAL,,true,
,558,AQUA BLUE,,true,
,558,IRON GREY,,true,
,558,NUTMEG BROWN,,true,
,560,PALM GREEN,,true,
,562,CLEAR YELLOW,,true,
,562,SEXY PINK,,true,
,562,FLIRT LIME GREEN,,true,
,562,RECY METAL,,true,
,558,NAVY STITCH,,true,
,558,CORAL,,true,
,558,LIGHT BANANA YELLOW,,true,
,558,OCEAN BLUE,,true,
,558,AMERICAN DREAM BLUE,,true,
,562,RASPBERRY PINK,,true,
,558,CALM POOL BLUE,,true,
,558,SEA CREST GREEN,,true,
,558,LIGHT BUTTERCUP YELLOW,,true,
,560,NEUTRAL GRAY,,true,
,560,OLIVE BRANCH GREEN,,true,
,560,SANDALWOOD TAN,,true,
,560,STONE BLUE,,true,
,560,TURQUOISE TWIST,,true,
,560,CHERRY RED,,true,
,560,MEADOW GREEN,,true,
,562,JADE/WHITE,,true,
,560,ORANGE,,true,
,560,CANARY YELLOW,,true,
,560,FUCHSIA ROSE PINK,,true,
,560,LILY PAD,,true,
,562,BLUE,,true,
,560,FUCHSIA ROSE,,true,
,560,BLUEBERRY JAM,,true,
,560,WHIPPED CREAM,,true,
,558,COAL BLACK,,true,
,560,PAPAYA MULTI,,true,
,560,RED/BLUE PLAID,,true,
,558,BLUE JAY,,true,
,558,AMAZON GREEN,,true,
,558,FIREFLY GREEN,,true,
,558,MARINER BLUE,,true,
,558,MARMALADE YELLOW,,true,
,558,VIVID BLUE,,true,
,558,BLACK SEA,,true,
,560,BLUE MULTI,,true,
,562,COBALT BLUE,,true,
,562,SILVER GREY MULTI,,true,
,560,SHELL CORAL,,true,
,560,MINERAL RED,,true,
,560,BLUEBIRD,,true,
,560,BLACK ADDER,,true,
,558,GREEN,,true,
,558,CORAL CREST ORANGE,,true,
,558,PURPLE,,true,
,558,MOON LAGOON BLUE,,true,
,558,CADET BLUE,,true,
,560,PEACOAT NAVY,,true,
,560,OATMEAL BEIGE,,true,
,560,PINK/WHITE,,true,
,560,KHAKI BEIGE,,true,
,560,CORNFLOWER BLUE,,true,
,562,MULTI,,true,
,560,MADDER BROWN,,true,
,560,GRILL GRAY,,true,
,560,LIGHT DENIM,,true,
,560,WHPPED CREAM WHITE,,true,
,560,MEDIUM WASH,,true,
,560,BERRY JAM PINK,,true,
,560,CHAMBRAY BLUE,,true,
,560,YELLOW,,true,
,560,COSMIC BLUE,,true,
,558,PINK,,true,
,558,LIGHT PURPLE,,true,
,558,LILAC,,true,
,558,GREY,,true,
,560,GEYSER GREEN,,true,
,560,BERRY JAM PURPLE,,true,
,560,BROWN MULTI,,true,
,562,NAVY,,true,
,562,BLUE MULTI,,true,
,559,WASHED SKY BLUE,,true,
,558,BLUE MULTI,,true,
,558,AUTUMN ORANGE,,true,
,558,BLUEJAY,,true,
,558,MAJOR BROWN,,true,
,559,INTENSE BLUE,,true,
,560,CHERRY MULTI,,true,
,558,WINTER WHITE MULTI,,true,
,558,BLUEBELL MULTI,,true,
,558,BLACKHAWK BROWN,,true,
,558,SONGBIRD BLUE MULTI,,true,
,558,CREPE YELLOW,,true,
,558,SONGBIRD BLUE/GREEN,,true,
,558,SEAGLASS GREEN MULTI,,true,
,558,CRAB ORANGE,,true,
,558,CHESAPEAKE BLUE,,true,
,560,PINK BIKINI,,true,
,560,BORA BORA BLUE,,true,
,560,LIME GREEN,,true,
,562,TANDORI RED,,true,
,562,DAZZLING BLUE,,true,
,558,SAGE GREEN MULTI,,true,
,560,TEAL,,true,
,558,FADED NAVY BLUE,,true,
,559,CHROMIUM BLUE,,true,
