PartNumber,Usage,Name,Value,Sequence,Delete,GroupName
P000219534,2,zon Apparel ITKshirts,shirts,0,0,
P000219534,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219534,2,AudienceMale,Male,0,0,
P000219534,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219534,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219534,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000219534,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219534,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000219534,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000219534,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000219534,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000219535,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000219535,2,zon Apparel ITKshirts,shirts,0,0,
P000219535,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219535,2,AudienceMale,Male,0,0,
P000219535,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219535,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219535,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000219535,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219535,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000219535,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000219535,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000219535,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000219537,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000219537,2,zon Apparel ITKshirts,shirts,0,0,
P000219537,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219537,2,AudienceMale,Male,0,0,
P000219537,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219537,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219537,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000219537,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219537,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000219537,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000219537,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000219537,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000219544,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000219544,2,zon Apparel ITKshirts,shirts,0,0,
P000219544,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219544,2,AudienceMale,Male,0,0,
P000219544,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219544,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219544,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000219544,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219544,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000219544,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000219544,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000219544,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000219545,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000219545,2,zon Apparel ITKshirts,shirts,0,0,
P000219545,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219545,2,AudienceMale,Male,0,0,
P000219545,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219545,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219545,2,ANDATORY FabricationPoly-Rayon,Poly-Rayon,0,0,Detail
P000219545,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219545,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000219545,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000219545,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000219545,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000219548,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000219548,2,zon Apparel ITKshirts,shirts,0,0,
P000219548,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219548,2,AudienceMale,Male,0,0,
P000219548,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219548,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219548,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000219548,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000219548,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219548,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000219548,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000219548,2,B-Top/Shirt Neck FeatButton-down-collars,Button-down-collars,0,0,
P000219548,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000219548,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000219602,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000219602,2,zon Apparel ITKshirts,shirts,0,0,
P000219602,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219602,2,AudienceMale,Male,0,0,
P000219602,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219602,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219602,2,ANDATORY FabricationPoly-Rayon,Poly-Rayon,0,0,Detail
P000219602,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219602,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000219602,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000219602,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000219602,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000219608,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000219608,2,zon Apparel ITKshirts,shirts,0,0,
P000219608,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219608,2,AudienceMale,Male,0,0,
P000219608,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219608,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219608,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000219608,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219608,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000219608,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000219608,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000219608,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000219619,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219619,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219619,2,AudienceMale,Male,0,0,
P000219619,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219619,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219621,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219621,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219621,2,AudienceMale,Male,0,0,
P000219621,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219621,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219622,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219622,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219622,2,AudienceMale,Male,0,0,
P000219622,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219622,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219625,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219625,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219625,2,AudienceMale,Male,0,0,
P000219625,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219625,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219670,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219670,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219670,2,AudienceMale,Male,0,0,
P000219670,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219670,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219676,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219676,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219676,2,AudienceMale,Male,0,0,
P000219676,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219676,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219683,2,zon Apparel ITKshorts,shorts,0,0,
P000219683,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219683,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219683,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219683,2,ANDATORY FabricationMicrofiber,Microfiber,0,0,Detail
P000219683,2,ANDATORY Fabrication100% Polyester,100% Polyester,0,0,Detail
P000219683,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219683,2,APPAREL Fit StyleAt The Waist,At The Waist,0,0,Detail
P000219683,2,APPAREL Fit StyleLoose-fit,Loose-fit,0,0,Detail
P000219683,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000219683,2,APPAREL Inseams9 in. inseam,9 in. inseam,0,0,Detail
P000219683,2,B-Bottom Features2 Front Pockets,2 Front Pockets,0,0,Detail
P000219683,2,B-Bottom Waist FeatElastic-Waist,Elastic-Waist,0,0,Detail
P000219693,2,zon Apparel ITKshorts,shorts,0,0,
P000219693,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219693,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219693,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219693,2,ANDATORY FabricationMicrofiber,Microfiber,0,0,Detail
P000219693,2,ANDATORY Fabrication100% Polyester,100% Polyester,0,0,Detail
P000219693,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219693,2,APPAREL Fit StyleAt The Waist,At The Waist,0,0,Detail
P000219693,2,APPAREL Fit StyleLoose-fit,Loose-fit,0,0,Detail
P000219693,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000219693,2,APPAREL Inseams9 in. inseam,9 in. inseam,0,0,Detail
P000219693,2,B-Bottom Waist FeatElastic-Waist,Elastic-Waist,0,0,Detail
P000219694,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219694,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219694,2,AudienceMale,Male,0,0,
P000219694,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219694,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219701,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219701,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219701,2,AudienceMale,Male,0,0,
P000219701,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219701,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219703,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219703,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219703,2,AudienceMale,Male,0,0,
P000219703,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219703,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219704,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219704,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219704,2,AudienceMale,Male,0,0,
P000219704,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219704,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219708,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219708,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219708,2,AudienceMale,Male,0,0,
P000219708,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219708,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219712,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219712,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219712,2,AudienceMale,Male,0,0,
P000219712,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219712,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219713,2,zon Apparel ITKshorts,shorts,0,0,
P000219713,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219713,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219713,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219713,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000219713,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000219713,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219713,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000219713,2,APPAREL Inseams5½ inseam,5½ inseam,0,0,Detail
P000219715,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219715,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219715,2,AudienceMale,Male,0,0,
P000219715,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219715,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219716,2,zon Apparel ITKshorts,shorts,0,0,
P000219716,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219716,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219716,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219716,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000219716,2,ANDATORY FabricationLinen,Linen,0,0,Detail
P000219716,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219716,2,APPAREL Fit StyleMid-Rise,Mid-Rise,0,0,Detail
P000219716,2,APPAREL Fit StyleStretch,Stretch,0,0,Detail
P000219716,2,APPAREL Inseams8½ in. inseam,8½ in. inseam,0,0,Detail
P000219716,2,B-Bottom Waist FeatDrawstring,Drawstring,0,0,Detail
P000219717,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219717,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219717,2,AudienceMale,Male,0,0,
P000219717,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219717,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219719,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000219719,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219719,2,AudienceMale,Male,0,0,
P000219719,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219719,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000219884,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000219884,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219884,2,AudienceTeens,Teens,0,0,
P000219884,2,ANDATORY Care InstructHand Wash,Hand Wash,0,0,Detail
P000219884,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000219884,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000219884,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219884,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000219884,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000219884,2,Size RangeJuniors,Juniors,0,0,
P000219950,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000219950,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219950,2,AudienceTeens,Teens,0,0,
P000219950,2,ANDATORY Care InstructHand Wash,Hand Wash,0,0,Detail
P000219950,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000219950,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219950,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000219950,2,Size RangeJuniors,Juniors,0,0,
P000219959,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000219959,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219959,2,AudienceTeens,Teens,0,0,
P000219959,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219959,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000219959,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000219959,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219959,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000219959,2,Size RangeJuniors,Juniors,0,0,
P000219998,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000219998,2,zonTemplateProductClothing,ProductClothing,0,0,
P000219998,2,AudienceTeens,Teens,0,0,
P000219998,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000219998,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000219998,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000219998,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000219998,2,B-Top/Shirt Neck FeatU-Neck,U-Neck,0,0,Detail
P000219998,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000219998,2,Size RangeJuniors,Juniors,0,0,
P000220054,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220054,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220054,2,AudienceTeens,Teens,0,0,
P000220054,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000220054,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220054,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000220054,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220054,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000220054,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220054,2,Size RangeJuniors,Juniors,0,0,
P000220059,2,zon Apparel ITKshorts,shorts,0,0,
P000220059,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220059,2,ANDATORY Care InstructCool iron,Cool iron,0,0,Detail
P000220059,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220059,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220059,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220059,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000220059,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000220059,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220059,2,APPAREL Fit StyleClassic-fit,Classic-fit,0,0,Detail
P000220059,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000220059,2,APPAREL Inseams12 inseam,12 inseam,0,0,Detail
P000220059,2,B-Bottom FeaturesComfort Waistband,Comfort Waistband,0,0,Detail
P000220059,2,B-Bottom FeaturesSlimming,Slimming,0,0,Detail
P000220059,2,B-Bottom FeaturesStraight,Straight,0,0,Detail
P000220059,2,B-Bottom FeaturesZip-fly,Zip-fly,0,0,Detail
P000220059,2,B-Bottom Features4 Pocket,4 Pocket,0,0,Detail
P000220059,2,B-Bottom Waist FeatTab-Front,Tab-Front,0,0,Detail
P000220080,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220080,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220080,2,AudienceTeens,Teens,0,0,
P000220080,2,ANDATORY Care InstructHand Wash,Hand Wash,0,0,Detail
P000220080,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000220080,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000220080,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220080,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000220080,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220080,2,Size RangeJuniors,Juniors,0,0,
P000220392,2,zon Apparel ITKshorts,shorts,0,0,
P000220392,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220392,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220392,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220392,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220392,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000220392,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220392,2,APPAREL Fit StyleAt The Waist,At The Waist,0,0,Detail
P000220392,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000220392,2,APPAREL Inseams7 in. inseam,7 in. inseam,0,0,Detail
P000220392,2,APPAREL Inseams9 in. inseam,9 in. inseam,0,0,Detail
P000220392,2,B-Bottom Waist FeatBelted,Belted,0,0,Detail
P000220406,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220406,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220406,2,AudienceTeens,Teens,0,0,
P000220406,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000220406,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220406,2,ANDATORY Fabrication100% Polyester,100% Polyester,0,0,Detail
P000220406,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220406,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220406,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220406,2,Size RangeJuniors,Juniors,0,0,
P000220407,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220407,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220407,2,AudienceTeens,Teens,0,0,
P000220407,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000220407,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220407,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220407,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000220407,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220407,2,B-Top/Shirt Neck FeatU-Neck,U-Neck,0,0,Detail
P000220407,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220407,2,Size RangeJuniors,Juniors,0,0,
P000220410,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220410,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220410,2,AudienceTeens,Teens,0,0,
P000220410,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000220410,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220410,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220410,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220410,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220410,2,B-Top/Shirt Neck FeatV-Neck,V-Neck,0,0,Detail
P000220410,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220410,2,Size RangeJuniors,Juniors,0,0,
P000220412,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220412,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220412,2,AudienceTeens,Teens,0,0,
P000220412,2,ANDATORY Care InstructLay Flat to Dry,Lay Flat to Dry,0,0,Detail
P000220412,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220412,2,ANDATORY Fabrication100% Rayon,100% Rayon,0,0,Detail
P000220412,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220412,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220412,2,B-Top/Shirt Neck FeatV-Neck,V-Neck,0,0,Detail
P000220412,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220412,2,Size RangeJuniors,Juniors,0,0,
P000220413,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220413,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220413,2,AudienceTeens,Teens,0,0,
P000220413,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000220413,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220413,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220413,2,ANDATORY FabricationElastane,Elastane,0,0,Detail
P000220413,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220413,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220413,2,B-Top/Shirt Neck FeatV-Neck,V-Neck,0,0,Detail
P000220413,2,Size RangeJuniors,Juniors,0,0,
P000220419,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220419,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220419,2,AudienceTeens,Teens,0,0,
P000220419,2,ANDATORY Care InstructLay Flat to Dry,Lay Flat to Dry,0,0,Detail
P000220419,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220419,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220419,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220419,2,B-Top/Shirt Neck FeatU-Neck,U-Neck,0,0,Detail
P000220419,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220419,2,Size RangeJuniors,Juniors,0,0,
P000220518,2,zon Apparel ITKshorts,shorts,0,0,
P000220518,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220518,2,ANDATORY Care InstructCool iron,Cool iron,0,0,Detail
P000220518,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220518,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220518,2,ANDATORY FabricationLinen,Linen,0,0,Detail
P000220518,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000220518,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220518,2,APPAREL Fit StyleLoose,Loose,0,0,Detail
P000220518,2,APPAREL Inseams5 inseam,5 inseam,0,0,Detail
P000220518,2,B-Bottom FeaturesComfort Waistband,Comfort Waistband,0,0,Detail
P000220518,2,B-Bottom Waist FeatElastic-Waist,Elastic-Waist,0,0,Detail
P000220554,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220554,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220554,2,AudienceTeens,Teens,0,0,
P000220554,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220554,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220554,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000220554,2,ANDATORY Fabrication100% Polyester,100% Polyester,0,0,Detail
P000220554,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220554,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220554,2,Size RangeJuniors,Juniors,0,0,
