PartNumber,ParentPartNumber,Type,ListPrice,ParentGroupIdentifier,Sequence,Language_ID,Name,ShortDescription,LongDescription,IPSID,Buyable,Available,Published,Keyword,StartDate,Delete
P000007188,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Bonehead Shirt,,"The Bonehead Shirt is designed for anglers & features a cotton Ultra-lite poplin fabric for a lived-in comfort, hook & loop-closed fly boxed pockets, rod holder, utility loop, tool holder & is fully vented.  International Shipping Prohibited.",,1,1,1,,1997-02-27 0:00:00,0
P000039567,,Product,0,1-2-3,0,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,,1,1,1,,2003-12-18 0:00:00,0
P000150704,,Product,0,1-2-3,0,-1,Columbia Sportswear Mens Tamiami II Shirt,,Tamiami II lightweight shirt features anti-microbial properties to keep odor-free. Moisture wicking fabric offers sun protection & mesh-lined vents for airflow for breathable comfort. Deep pockets & a rod holder for hands free convenience. International Shipping Prohibited.,,1,1,1,,2009-08-06 0:00:00,0
P000154461,,Product,0,1-2-3,0,-1,Reel Legends Tidewater Vented Fishing Shirt,,"Reel Legends Tidewater fishing shirt offers a design sure to capture the attention of any fishing enthusiast! A casual style that features a button front, point collar, short sleeves, waterproof pouch, security pockets & a vented back. 100% cotton with polyester lining.",,1,1,1,,2009-12-17 0:00:00,0
P000160927,,Product,0,1-2-3,0,-1,Columbia Sportswear Mens Blood & Guts Shirt,,"Stain-resistant repellent shirt allows you to clean your catch and stay clean. It's designed with UV-protection, short sleeves, flip-up collar to keep the sun off your neck, vented back, rod holder, and 2 hook & loop closed pockets. International Shipping Prohibited.",,1,1,1,,2010-01-14 0:00:00,0
P000170879,,Product,0,1-2-3,0,-1,Reel Legends Short Sleeve Castaway Shirt,,"Fishing is easier with a shirt by Reel Legends that features a rod holder, sunglass loop, fully vented back, self-adhesive pockets and UPF35 sun protection.",,1,1,1,,2010-12-02 0:00:00,0
P000193522,,Product,0,1-2-3,0,-1,Reel Legends Short Sleeve Castaway Shirt,,"Reel Legends short sleeve Castaway shirt is made for the true fisherman with a fishing rod holder, sunglass loop & has a fully vented back.  Expandable front pockets on this shirt securely hold your belongings.  UPF35 sun protection.  100% Nylon.",,1,1,1,,2011-10-06 0:00:00,0
P000201191,,Product,0,1-2-3,0,-1,Van Heusen Textured Vertical Stripe Sport Shirt,,"Just right for business or casual wear, this button front sport shirt features a textured vertical stripe design, short sleeves, point collar, chest pocket, and straight split hemline. Easy wear and care!",,1,1,1,,2011-12-15 0:00:00,0
P000201193,,Product,0,1-2-3,0,-1,Van Heusen Textured Grid Sport Shirt,,"Just right for business or casual wear, this button front sport shirt features a textured grid design, short sleeves, point collar, and straight split hemline.",,1,1,1,,2011-12-15 0:00:00,0
P000203161,,Product,0,1-2-3,0,-1,Van Heusen Vertical Stripes Sport Shirt,,"Easy wear and easy care! Van Heusen provides a hassle-free style in this short sleeve shirt that features vertical stripes, left chest pocket & a straight hem with side splits.",,1,1,1,,2011-12-29 0:00:00,0
P000203230,,Product,0,1-2-3,0,-1,Van Heusen Grid Sport Shirt,,"Easy wear and easy care! Van Heusen provides a hassle-free style in this short sleeve shirt that features a grid pattern, left chest pocket & a straight hem with side splits.",,1,1,1,,2011-12-29 0:00:00,0
P000205305,,Product,0,1-2-3,0,-1,Windham Pointe Tonal Palms Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, button-through left chest pocket, straight hemline and tonal palm tree print.",,1,1,1,,2012-02-16 0:00:00,0
P000205306,,Product,0,1-2-3,0,-1,Windham Pointe Palm Panel Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline and tropical double panel design.",,1,1,1,,2012-02-16 0:00:00,0
P000205309,,Product,0,1-2-3,0,-1,Windham Pointe Palm Block Panel Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline and tropical double panel design.",,1,1,1,,2012-02-16 0:00:00,0
P000205310,,Product,0,1-2-3,0,-1,Windham Pointe Tropical Martini Sport Shirt,,"Relax and enjoy the lightweight comfort of this button down sport shirt with its short sleeves, button-through left chest pocket, straight hemline and a print that includes tropical leaves, birds of paradise & martini glasses.",,1,1,1,,2012-02-16 0:00:00,0
P000205316,,Product,0,1-2-3,0,-1,Windham Pointe Tossed Leaves Sport Shirt,,"You will find a casual tropical feel in this shirt that features a print that includes bamboo leaves.  Shirt offers a lightweight construction along with a button front, chest pocket with a button & a straight hemline.",,1,1,1,,2012-02-16 0:00:00,0
P000205318,,Product,0,1-2-3,0,-1,Windham Pointe Scenic Hut Sport Shirt,,"Windham Pointe shirt features influences from the tropics with a print that includes palm trees, huts, hibiscus & sailboats.  Shirt provides a woven construction, left chest button-through pocket, straight hemline & a point collar.",,1,1,1,,2012-01-26 0:00:00,0
P000205321,,Product,0,1-2-3,0,-1,Windham Pointe Geometric Batik Squares Sport Shirt,,"Relax and enjoy the lightweight comfort of this cotton sport shirt with its short sleeves, button-through left chest pocket, straight hemline and a tonal batik square print.",,1,1,1,,2012-02-16 0:00:00,0
P000205677,,Product,0,1-2-3,0,-1,Paradise Shores Plaid Seersucker Sport Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket, straight hemline with side splits and an allover plaid print with seersucker texture.",,1,1,1,,2012-03-29 0:00:00,0
P000205678,,Product,0,1-2-3,0,-1,Paradise Shores Striped Seersucker Sport Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket, straight hemline with side splits and an allover vertical & horizontal stripe  print with seersucker texture.",,1,1,1,,2012-03-29 0:00:00,0
P000205681,,Product,0,1-2-3,0,-1,Paradise Shores Bamboo Print Sport Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a bamboo print.  This shirt by Paradise Shores is made of 55% cotton/45% rayon, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",,1,1,1,,2012-06-07 0:00:00,0
P000205682,,Product,0,1-2-3,0,-1,Paradise Shores Fronds & Marlin Sport Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket, straight hemline with side splits and an allover tonal fronds & marlin print.",,1,1,1,,2012-03-29 0:00:00,0
P000205722,,Product,0,1-2-3,0,-1,Paradise Shores Placement Leaf Sport Shirt,,"A tropical inspired style can be found in this lightweight shirt. This shirt by Paradise Shores is made of 55% cotton/45% rayon, button front, notch collar & a straight hem with side splits.",,1,1,1,,2012-02-23 0:00:00,0
P000205723,,Product,0,1-2-3,0,-1,Paradise Shores Palm Batik Sport Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket, straight hemline with side splits and an allover flower & palm batik print.",,1,1,1,,2012-03-29 0:00:00,0
P000205726,,Product,0,1-2-3,0,-1,Paradise Shores Caribbean Parrots Sport Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket with a parrot, straight hemline with side splits and a pirate parrot screenprint on the back.",,1,1,1,,2012-03-29 0:00:00,0
P000206866,,Product,0,1-2-3,0,-1,IZOD Windowpane Button Down Shirt,,"IZOD provides classic style in this 100% cotton button-down shirt, featuring short sleeves, windowpane plaid pattern, a left chest pocket with logo & button-down collar for a polished look.",,1,1,1,,2012-02-02 0:00:00,0
P000206870,,Product,0,1-2-3,0,-1,Van Heusen Check Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and an allover checkered pattern.",,1,1,1,,2012-05-03 0:00:00,0
P000206871,,Product,0,1-2-3,0,-1,Van Heusen Grid Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and an allover grid pattern.",,1,1,1,,2012-03-01 0:00:00,0
P000206882,,Product,0,1-2-3,0,-1,Van Heusen Puckered Grid Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and a vertical textured grid pattern.",,1,1,1,,2012-05-03 0:00:00,0
P000206886,,Product,0,1-2-3,0,-1,Van Heusen Puckered Windowpane Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and a windowpane pattern.",,1,1,1,,2012-05-03 0:00:00,0
P000206888,,Product,0,1-2-3,0,-1,Van Heusen Puckered Windowpane Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and a windowpane pattern.",,1,1,1,,2012-05-03 0:00:00,0
P000206889,,Product,0,1-2-3,0,-1,Van Heusen Tonal Stripe Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and a vertical stripe pattern.",,1,1,1,,2012-03-01 0:00:00,0
P000208500,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Trollers Best Shirt,,"Trollers Best short sleeve shirt by Columbia offers a left chest pocket & a vented back to keep you cool & comfortable.  The print of this shirt includes sailfish, tarpon, marlin, fishing boats & sailboats.  International Shipping Prohibited.",,1,1,1,,2012-02-16 0:00:00,0
P000208502,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Trollers Best Shirt,,"Trollers Best short sleeve shirt by Columbia offers a left chest pocket & a vented back to keep you cool & comfortable.  The print of this shirt includes sailfish, tarpon, marlin, fishing boats & sailboats. International Shipping Prohibited.",,1,1,1,,2012-02-16 0:00:00,0
P000208504,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Trollers Best Shirt,,"Trollers Best short sleeve shirt by Columbia offers a left chest pocket, plaid pattern with prints of fishing equipment throughout & a vented back to keep you cool & comfortable.  International Shipping Prohibited.",,1,1,1,,2012-02-16 0:00:00,0
P000208505,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Trollers Best Shirt,,"Trollers Best short sleeve shirt by Columbia offers a left chest pocket, plaid pattern with prints of fishing equipment throughout & a vented back to keep you cool & comfortable.  International Shipping Prohibited.",,1,1,1,,2012-03-22 0:00:00,0
P000209009,,Product,0,1-2-3,0,-1,Windham Pointe Geometric Pattern Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and a geometric square pattern.",,1,1,1,,2012-03-29 0:00:00,0
P000209011,,Product,0,1-2-3,0,-1,Windham Pointe Abstract Batik Print Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and a batik print design.",,1,1,1,,2012-03-29 0:00:00,0
P000209013,,Product,0,1-2-3,0,-1,Windham Pointe Bamboo Leaf Grid Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and a bamboo leaf grid print.",,1,1,1,,2012-03-29 0:00:00,0
P000209014,,Product,0,1-2-3,0,-1,Windham Pointe Floating Leaf Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and a tropical palm leaf print.",,1,1,1,,2012-03-29 0:00:00,0
P000209016,,Product,0,1-2-3,0,-1,Windham Pointe Island Hut Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and an allover island hut print.",,1,1,1,,2012-03-29 0:00:00,0
P000209017,,Product,0,1-2-3,0,-1,Windham Pointe Tossed Pineapple Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and an allover tossed pineapple print.",,1,1,1,,2012-03-29 0:00:00,0
P000209019,,Product,0,1-2-3,0,-1,Windham Pointe Bamboo & Drinks Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and an allover bamboo leaf print.",,1,1,1,,2012-04-19 0:00:00,0
P000209025,,Product,0,1-2-3,0,-1,Windham Pointe Surf Border Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and an allover surf print with tropical islands and palm trees.",,1,1,1,,2012-04-19 0:00:00,0
P000209030,,Product,0,1-2-3,0,-1,Windham Pointe Open Leaves Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and an allover palm fronds print.",,1,1,1,,2012-04-19 0:00:00,0
P000209035,,Product,0,1-2-3,0,-1,Windham Pointe Palm Panel Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, straight hemline and a double panel palm print design.",,1,1,1,,2012-04-19 0:00:00,0
P000209036,,Product,0,1-2-3,0,-1,Windham Pointe Postcard & Palm Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and a postcard print with palm fronds.",,1,1,1,,2012-04-19 0:00:00,0
P000210538,,Product,0,1-2-3,0,-1,IZOD Plaid Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover plaid print.",,1,1,1,,2012-03-01 0:00:00,0
P000210540,,Product,0,1-2-3,0,-1,IZOD Plaid Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover plaid print.",,1,1,1,,2012-03-01 0:00:00,0
P000210547,,Product,0,1-2-3,0,-1,IZOD Plaid Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover plaid print.",,1,1,1,,2012-03-01 0:00:00,0
P000210548,,Product,0,1-2-3,0,-1,IZOD Windowpane Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover windowpane plaid print.",,1,1,1,,2012-03-01 0:00:00,0
P000210550,,Product,0,1-2-3,0,-1,IZOD Vertical Stripe Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover vertical stripe print.",,1,1,1,,2012-04-05 0:00:00,0
P000210563,,Product,0,1-2-3,0,-1,IZOD Vertical Stripe Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover vertical stripe print.",,1,1,1,,2012-03-01 0:00:00,0
P000210587,,Product,0,1-2-3,0,-1,IZOD Fitted Plaid Button Down Shirt,,"Comfortable and just the right amount of casual, this IZOD slim fit button down shirt features left chest patch pocket with tonal logo embroidery, round hem, short sleeves and a plaid print.",,1,1,1,,2012-03-01 0:00:00,0
P000210588,,Product,0,1-2-3,0,-1,IZOD Fitted Gingham Button Down Shirt,,"Comfortable and just the right amount of casual, this IZOD slim fit button down shirt features left chest patch pocket with tonal logo embroidery, round hem, short sleeves and an allover gingham pattern.",,1,1,1,,2012-03-01 0:00:00,0
P000212994,,Product,0,1-2-3,0,-1,Paradise Shores Surfboard Motorcycle Sport Shirt,,"Lightweight short sleeve shirt offers a tropical infused style with an image of the beach, surfboards, palm trees & a motorcycle.  Button front shirt by Paradise Shores provides a straight hemline with side splits & left chest pocket.",,1,1,1,,2012-02-02 0:00:00,0
P000213098,,Product,0,1-2-3,0,-1,Columbia Mens Utilizer Plaid Short Sleeve Shirt,,Utilizer short sleeve shirt by Columbia is hard-working with built-in Omni-Wick advanced evaporation technology & is antimicrobial.  Venting in this shirt facilitates airflow to help keep you cool.  International Shipping Prohibited.,,1,1,1,,2012-04-12 0:00:00,0
P000213100,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Super Bonehead Shirt,,"The Super Bonehead Shirt is designed for anglers & features a plaid pattern on cotton Ultra-lite poplin fabric for a lived-in comfort, hook & loop-closed fly boxed pockets, rod holder, utility loop, tool holder & is fully vented. International Shipping Prohibited.",,1,1,1,,2012-03-29 0:00:00,0
P000213102,,Product,0,1-2-3,0,-1,Columbia Mens Super Bahama Short Sleeve Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Super Bahama shirt offers a fish print & two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,,1,1,1,,2012-04-12 0:00:00,0
P000213687,,Product,0,1-2-3,0,-1,IZOD Linen Blend Windowpane Plaid Shirt,,"IZOD provides classic style in this linen & cotton blend button-down shirt, featuring short sleeves, windowpane plaid pattern, round hem with a slight tail, a left chest pocket with logo & button-down collar for a polished look.",,1,1,1,,2012-05-31 0:00:00,0
P000213692,,Product,0,1-2-3,0,-1,IZOD Linen Blend Plaid Short Sleeve Shirt,,"Comfortable and just the right amount of casual, this button down linen blend shirt by IZOD features a left chest pocket with tonal logo embroidery, straight hem, short sleeves and an allover plaid print.",,1,1,1,,2012-05-10 0:00:00,0
P000213706,,Product,0,1-2-3,0,-1,Paradise Shores Placement Palm Sport Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a palm frond placement print. This shirt by Paradise Shores is made of 55% cotton/45% rayon, button front, notch collar & a straight hem with side splits.",,1,1,1,,2012-02-23 0:00:00,0
P000214876,,Product,0,1-2-3,0,-1,Vintage Red Short Sleeve Embroidered Plaid Shirt,,"Achieve the laid-back look with this short sleeve shirt by Vintage Red. This shirt features button down front, left chest flip pocket with button, button cuffed sleeves, splits at the hem, embroidery accents on the front & back and an allover plaid print.",,1,1,1,,2012-03-29 0:00:00,0
P000214877,,Product,0,1-2-3,0,-1,Vintage Red Short Sleeve Microcheck Shirt,,"Achieve the laid-back look with this short sleeve shirt by Vintage Red. This shirt features button down front, two chest pockets, button cuffed sleeves and a microcheck print in light purple & white.",,1,1,1,,2012-04-26 0:00:00,0
P000214878,,Product,0,1-2-3,0,-1,Vintage Red Short Sleeve Western Plaid Shirt,,"Achieve a laid-back look with this short sleeve shirt by Vintage Red. This shirt features snap front closure, two chest snap pockets, snap cuffed sleeves and a plaid print.",,1,1,1,,2012-04-26 0:00:00,0
P000214879,,Product,0,1-2-3,0,-1,Vintage Red Short Sleeve Dobby Stitch Shirt,,"Perfect for the updated yet laid-back look you seek, this button front shirt by Vintage Red features short button cuffed sleeves, two button through chest pockets and a solid design with dobby stitch.",,1,1,1,,2012-03-29 0:00:00,0
P000214880,,Product,0,1-2-3,0,-1,Vintage Red Short Sleeve Printed Plaid Shirt,,"Perfect for the updated yet laid-back look you seek, this snap front shirt by Vintage red features short cuffed sleeves, snapped tabs on shoulders, two front flap over pockets with snap closure and a plaid print.",,1,1,1,,2012-04-26 0:00:00,0
P000214881,,Product,0,1-2-3,0,-1,Vintage Red Short Sleeve Dobby Stripe Shirt,,"Perfect for the updated yet laid-back look you seek, this button front shirt by Vintage Red features short button cuffed sleeves, two button through chest pockets, button tabs on shoulders, splits at the sides and a dobby stripe print.",,1,1,1,,2012-04-26 0:00:00,0
P000214882,,Product,0,1-2-3,0,-1,Vintage Red Short Sleeve Manteau Shirt,,"Perfect for the updated yet laid-back look you seek, this button front shirt by Vintage red features two button-through chest pockets, cuffed short sleeves and an allover print.",,1,1,1,,2012-03-29 0:00:00,0
P000215398,,Product,0,1-2-3,0,-1,IZOD Solid Short Sleeve Button Down Woven Shirt,,"Comfortable and just the right amount of casual, this button down woven shirt by IZOD features two button through chest pockets with tonal logo embroidery, straight hem & short sleeves.",,1,1,1,,2012-05-03 0:00:00,0
P000215505,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Trollers Best Shirt,,"Trollers Best short sleeve shirt by Columbia offers a left chest pocket, marlin & sailfish print throughout the pattern & a vented back to keep you cool & comfortable.  International Shipping Prohibited.",,1,1,1,,2012-04-05 0:00:00,0
P000215507,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Three Forks Plaid Shirt,,"Three Forks short sleeve shirt by Columbia features an updated plaid pattern, chest pocket, button down closure, point collar & is vented to keep you cool & comfortable.  International Shipping Prohibited.",,1,1,1,,2012-04-12 0:00:00,0
P000215555,,Product,0,1-2-3,0,-1,Paradise Shores Printed Marlin Button Down Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket, straight hemline with side splits and a print that includes palm trees, hibiscus & marlin.",,1,1,1,,2012-05-10 0:00:00,0
P000215774,,Product,0,1-2-3,0,-1,Columbia Mens Short Sleeve Trollers Best Shirt,,"Trollers Best short sleeve shirt by Columbia offers a left chest pocket, marlin & sailfish print throughout the pattern & a vented back to keep you cool & comfortable.  International Shipping Prohibited.",,1,1,1,,2012-04-05 0:00:00,0
P000215876,,Product,0,1-2-3,0,-1,Reel Legends Marlin Leaf Cape Back Woven Shirt,,"True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a tropical print that includes leaves, palm trees & marlin. Cape back for ventilation.",,1,1,1,,2012-05-03 0:00:00,0
P000215919,,Product,0,1-2-3,0,-1,Reel Legends Marlin Outline Cape Back Woven Shirt,,True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a Marlin print with a batik inspired background & a cape back for ventilation.  Shirt has a chest pocket & a straight hemline.,,1,1,1,,2012-06-07 0:00:00,0
P000215923,,Product,0,1-2-3,0,-1,Reel Legends Bamboo Print Cape Back Shirt,,True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a bamboo print with a cape back for ventilation.  Shirt has a chest pocket & a straight hemline.,,1,1,1,,2012-05-03 0:00:00,0
P000215927,,Product,0,1-2-3,0,-1,Reel Legends Inshore Palm Short Sleeve Shirt,,"True resort infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes palm trees, hibiscus, tarpon & redfish.  Shirt has a chest pocket & a straight hemline.",,1,1,1,,2012-05-03 0:00:00,0
P000215932,,Product,0,1-2-3,0,-1,"Reel Legends 10,000 Islands Short Sleeve Shirt",,"True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that represents a map of 10,000 islands & includes tarpon, redfish & snook.  Shirt provides a chest pocket & a straight hemline.",,1,1,1,,2012-05-03 0:00:00,0
P000215934,,Product,0,1-2-3,0,-1,Reel Legends Mini Marlin Palm Tree Cape Back Shirt,,True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a marlin & palm tree print along with a cape back for ventilation.,,1,1,1,,2012-06-07 0:00:00,0
P000215941,,Product,0,1-2-3,0,-1,Reel Legends Fishing Flats Short Sleeve Shirt,,"True fishing infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes snook, tarpon & redfish.  Shirt provides a chest pocket & a straight hemline.",,1,1,1,,2012-07-05 0:00:00,0
P000215945,,Product,0,1-2-3,0,-1,Reel Legends Marlin Lighthouse Short Sleeve Shirt,,True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes lighthouses & marlin.  Shirt has a chest pocket & a straight hemline.,,1,1,1,,2012-05-03 0:00:00,0
P000215949,,Product,0,1-2-3,0,-1,Reel Legends Marlin Outline Cape Back Woven Shirt,,True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a Marlin print with a batik inspired background & a cape back for ventilation.  Shirt has a chest pocket & a straight hemline.,,1,1,1,,2012-05-03 0:00:00,0
P000215952,,Product,0,1-2-3,0,-1,Reel Legends Bamboo Frame Print Cape Back Shirt,,"True island infused style is featured in this lightweight short sleeve shirt. This shirt by Reel Legends offers a print that includes dolphinfish, marlin & sailfish & has a cape back for ventilation. Shirt has a chest pocket & a straight hemline.",,1,1,1,,2012-07-05 0:00:00,0
P000216161,,Product,0,1-2-3,0,-1,Paradise Shores Large Leaf Print Button Down Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a leaf print. This shirt by Paradise Shores is made of cotton/rayon, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",,1,1,1,,2012-05-10 0:00:00,0
P000217045,,Product,0,1-2-3,0,-1,Calvin Klein Short Sleeve Jaquard Woven Shirt,,"Sharpen your casual look with this woven shirt by Calvin Klein. This shirt features button flap chest pockets, cuffed sleeves & Calvin Klein label above the hem.",,1,1,1,,2012-05-03 0:00:00,0
P000217094,,Product,0,1-2-3,0,-1,Calvin Klein Short Sleeve Woven Plaid Shirt,,"Sharpen your casual look with this woven shirt by Calvin Klein.  This shirt features a plaid design, chest pockets, cuffed sleeves with contrasting detail, contrast hem & Calvin Klein label above the hem.",,1,1,1,,2012-05-03 0:00:00,0
P000218266,,Product,0,1-2-3,0,-1,Duke's Lewis Plaid Short Sleeve Shirt,,"Duke's shirt features a classic look with a plaid pattern, button front closure, round hem, chest pocket & a point collar.",,1,1,1,,2012-05-03 0:00:00,0
P000218267,,Product,0,1-2-3,0,-1,Duke's Aurora Plaid Short Sleeve Shirt,,"Duke's shirt features a classic look with a plaid pattern, button front closure, round hem & a point collar.",,1,1,1,,2012-05-03 0:00:00,0
P000218269,,Product,0,1-2-3,0,-1,Duke's Cuona Plaid Short Sleeve Shirt,,"Duke's shirt features a classic look with a plaid pattern, button front closure, round hem, chest pocket & a point collar.",,1,1,1,,2012-05-03 0:00:00,0
P000218270,,Product,0,1-2-3,0,-1,Duke's Art Plaid Short Sleeve Shirt,,"Duke's shirt features a classic look with a plaid pattern, button front closure, round hem & a point collar.",,1,1,1,,2012-05-03 0:00:00,0
P000218271,,Product,0,1-2-3,0,-1,Duke's Army Check Short Sleeve Shirt,,"Duke's seersucker shirt features a classic look with a check pattern, button front closure, round hem & a point collar.",,1,1,1,,2012-05-03 0:00:00,0
P000218509,,Product,0,1-2-3,0,-1,Paradise Shores Multi Leaf Print Sport Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a palm frond print & vertical stripe design.  This shirt by Paradise Shores is made of cotton/rayon blend, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",,1,1,1,,2012-06-07 0:00:00,0
P000218707,,Product,0,1-2-3,0,-1,Vintage Red Short Sleeves Chest Pockets Shirt,,"Modern elements give this woven shirt from Vintage Red a must-have look.  This short sleeve shirt features a button front closure, two front pockets with nail head treatments, tabs on the shoulders & cuffed sleeves.",,1,1,1,,2012-03-29 0:00:00,0
P000218934,,Product,0,1-2-3,0,-1,IZOD Plaid Short Sleeve Button Down Shirt,,"Comfortable and just the right amount of casual, this IZOD button down shirt features left chest patch pocket with tonal logo embroidery, round hem with slight tail, short sleeves and a plaid design.",,1,1,1,,2012-07-12 0:00:00,0
P000218937,,Product,0,1-2-3,0,-1,IZOD Hibiscus Print Button Down Shirt,,"Comfortable and just the right amount of casual, this IZOD button down shirt features left chest patch pocket, straight hemline, short sleeves and hibiscus print.",,1,1,1,,2012-07-12 0:00:00,0
P000219060,,Product,0,1-2-3,0,-1,Windham Pointe Tropical Placement Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, button through chest pocket and a tropical print that includes palm trees, pineapples, drinks & lobsters.",,1,1,1,,2012-05-10 0:00:00,0
