Id,FieldTypeId,CategoryId,FieldGroupId,Name,Description,Position,IsFilter,IsRequired,IsOnProductDetails,IsStockKeepingUnit,IsWizard,IsActive,IsTopMenuLinkActive,DefaultValue
,1,6,27,PageCodeINS17A03,PageCodeINS17A03,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN41A06,PageCodeSIN41A06,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeINS31A01,PageCodeINS31A01,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN21A10,PageCodeSIN21A10,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN29A14,PageCodeSIN29A14,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN35A06,PageCodeSIN35A06,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN42A06,PageCodeSIN42A06,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN44A01,PageCodeSIN44A01,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSUN12A21,PageCodeSUN12A21,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSUN12C21,PageCodeSUN12C21,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeINS37A09,PageCodeINS37A09,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN43A11,PageCodeSIN43A11,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeFIN36A01,PageCodeFIN36A01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN02A05,PageCodeSIN02A05,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN03A03,PageCodeSIN03A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN09A02,PageCodeSIN09A02,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN21A01,PageCodeFIN21A01,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN27A03,PageCodeFIN27A03,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN33A14,PageCodeFIN33A14,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN39A18,PageCodeFIN39A18,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN24A09,PageCodeFIN24A09,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeSIN23A06,PageCodeSIN23A06,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeFIN51A11,PageCodeFIN51A11,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN24A04,PageCodeSIN24A04,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN36A05,PageCodeSIN36A05,0,false,false,false,false,false,true,false,
