skuId,markup,listPrice,basePrice,costPrice
1751,,6.99,6.99,6.99
2689,,6.99,6.99,6.99
763,,6.99,6.99,6.99
2675,,6.99,6.99,6.99
104,,6.99,6.99,6.99
1692,,6.99,6.99,6.99
1728,,6.99,6.99,6.99
2758,,6.99,6.99,6.99
1980,,6.99,6.99,6.99
177,,6.99,6.99,6.99
946,,6.99,6.99,6.99
2167,,6.99,6.99,6.99
2981,,6.99,6.99,6.99
1453,,6.99,6.99,6.99
2187,,6.99,6.99,6.99
2297,,6.99,6.99,6.99
2991,,6.99,6.99,6.99
2577,,6.99,6.99,6.99
1928,,6.99,6.99,6.99
1096,,6.99,6.99,6.99
382,,6.99,6.99,6.99
409,,6.99,6.99,6.99
880,,6.99,6.99,6.99
2827,,6.99,6.99,6.99
260,,6.99,6.99,6.99
2578,,6.99,6.99,6.99
2944,,6.99,6.99,6.99
267,,6.99,6.99,6.99
1990,,6.99,6.99,6.99
3059,,6.99,6.99,6.99
1290,,6.99,6.99,6.99
2041,,6.99,6.99,6.99
2298,,6.99,6.99,6.99
2220,,6.99,6.99,6.99
1384,,6.99,6.99,6.99
2766,,24.0,24.0,24.0
2634,,24.0,24.0,24.0
2857,,24.0,24.0,24.0
178,,24.0,24.0,24.0
1223,,24.0,24.0,24.0
1682,,24.0,24.0,24.0
1562,,24.0,24.0,24.0
2000,,24.0,24.0,24.0
1912,,24.0,24.0,24.0
3086,,24.0,24.0,24.0
1607,,24.0,24.0,24.0
1462,,24.0,24.0,24.0
118,,24.0,24.0,24.0
2608,,24.0,24.0,24.0
3019,,34.65,34.65,34.65
1868,,34.65,34.65,34.65
2147,,34.65,34.65,34.65
627,,34.65,34.65,34.65
2881,,34.65,34.65,34.65
3186,,34.65,34.65,34.65
1525,,34.65,34.65,34.65
3048,,34.65,34.65,34.65
2632,,34.65,34.65,34.65
2061,,48.65,48.65,48.65
155,,48.65,48.65,48.65
1718,,48.65,48.65,48.65
2640,,48.65,48.65,48.65
653,,48.65,48.65,48.65
1519,,48.65,48.65,48.65
1861,,48.65,48.65,48.65
1142,,48.65,48.65,48.65
2652,,48.65,48.65,48.65
1788,,48.65,48.65,48.65
3091,,48.65,48.65,48.65
2218,,33.6,33.6,33.6
2401,,33.6,33.6,33.6
2818,,33.6,33.6,33.6
2669,,33.6,33.6,33.6
2867,,33.6,33.6,33.6
715,,33.6,33.6,33.6
2520,,33.6,33.6,33.6
1557,,37.8,37.8,37.8
2166,,37.8,37.8,37.8
964,,37.8,37.8,37.8
2828,,37.8,37.8,37.8
2668,,37.8,37.8,37.8
2823,,37.8,37.8,37.8
3145,,37.8,37.8,37.8
1898,,37.8,37.8,37.8
236,,37.8,37.8,37.8
661,,37.8,37.8,37.8
1871,,37.8,37.8,37.8
1782,,37.8,37.8,37.8
2188,,37.8,37.8,37.8
411,,37.8,37.8,37.8
1506,,37.8,37.8,37.8
1399,,37.8,37.8,37.8
126,,37.8,37.8,37.8
2974,,37.8,37.8,37.8
2125,,37.8,37.8,37.8
443,,37.8,37.8,37.8
1554,,37.8,37.8,37.8
1760,,37.8,37.8,37.8
1704,,37.8,37.8,37.8
869,,37.8,37.8,37.8
2743,,24.99,24.99,24.99
523,,24.99,24.99,24.99
277,,24.99,24.99,24.99
2509,,6.99,6.99,6.99
535,,6.99,6.99,6.99
130,,6.99,6.99,6.99
2914,,6.99,6.99,6.99
2065,,6.99,6.99,6.99
2230,,6.99,6.99,6.99
1342,,21.99,21.99,21.99
2239,,21.99,21.99,21.99
517,,21.99,21.99,21.99
1586,,21.99,21.99,21.99
1248,,21.99,21.99,21.99
141,,21.99,21.99,21.99
586,,21.99,21.99,21.99
2410,,21.99,21.99,21.99
840,,21.99,21.99,21.99
2559,,21.99,21.99,21.99
2781,,21.99,21.99,21.99
2905,,21.99,21.99,21.99
3015,,21.99,21.99,21.99
905,,21.99,21.99,21.99
1407,,21.99,21.99,21.99
1280,,48.75,48.75,48.75
3088,,48.75,48.75,48.75
953,,48.75,48.75,48.75
1673,,48.75,48.75,48.75
3080,,48.75,48.75,48.75
2181,,48.75,48.75,48.75
1947,,48.75,48.75,48.75
256,,48.75,48.75,48.75
96,,48.75,48.75,48.75
1351,,48.75,48.75,48.75
2720,,48.75,48.75,48.75
2538,,48.75,48.75,48.75
1133,,48.75,48.75,48.75
1227,,48.75,48.75,48.75
1813,,48.75,48.75,48.75
2966,,48.75,48.75,48.75
1328,,14.99,14.99,14.99
2434,,14.99,14.99,14.99
1424,,14.99,14.99,14.99
2380,,14.99,14.99,14.99
1484,,14.99,14.99,14.99
1785,,14.99,14.99,14.99
841,,14.99,14.99,14.99
93,,14.99,14.99,14.99
2569,,14.99,14.99,14.99
2602,,14.99,14.99,14.99
184,,14.99,14.99,14.99
1725,,14.99,14.99,14.99
3089,,14.99,14.99,14.99
1161,,14.99,14.99,14.99
199,,20.4,20.4,20.4
2500,,20.4,20.4,20.4
2607,,20.4,20.4,20.4
1455,,21.99,21.99,21.99
249,,21.99,21.99,21.99
3000,,21.99,21.99,21.99
3055,,21.99,21.99,21.99
294,,21.99,21.99,21.99
688,,21.99,21.99,21.99
2350,,26.4,26.4,26.4
752,,26.4,26.4,26.4
2105,,26.4,26.4,26.4
1811,,26.4,26.4,26.4
2791,,34.99,34.99,34.99
1600,,34.99,34.99,34.99
2622,,34.99,34.99,34.99
1292,,34.99,34.99,34.99
2417,,34.99,34.99,34.99
503,,34.99,34.99,34.99
2740,,34.99,34.99,34.99
1693,,34.99,34.99,34.99
2868,,34.99,34.99,34.99
724,,34.99,34.99,34.99
1288,,34.99,34.99,34.99
2806,,34.99,34.99,34.99
942,,34.99,34.99,34.99
2114,,34.99,34.99,34.99
675,,34.99,34.99,34.99
2840,,34.99,34.99,34.99
498,,34.99,34.99,34.99
1216,,34.99,34.99,34.99
1004,,34.99,34.99,34.99
3041,,34.99,34.99,34.99
3200,,34.99,34.99,34.99
452,,34.99,34.99,34.99
657,,34.99,34.99,34.99
1428,,34.99,34.99,34.99
2475,,34.99,34.99,34.99
1940,,34.99,34.99,34.99
2921,,34.99,34.99,34.99
658,,34.99,34.99,34.99
1385,,34.99,34.99,34.99
2257,,34.99,34.99,34.99
2135,,34.99,34.99,34.99
2369,,34.99,34.99,34.99
246,,34.99,34.99,34.99
3077,,34.99,34.99,34.99
1412,,34.99,34.99,34.99
2819,,34.99,34.99,34.99
898,,34.99,34.99,34.99
2311,,34.99,34.99,34.99
697,,34.99,34.99,34.99
316,,34.99,34.99,34.99
2487,,34.99,34.99,34.99
3054,,34.99,34.99,34.99
615,,34.99,34.99,34.99
703,,34.99,34.99,34.99
2199,,24.99,24.99,24.99
336,,24.99,24.99,24.99
76,,26.99,26.99,26.99
1408,,26.99,26.99,26.99
1111,,26.99,26.99,26.99
1020,,26.99,26.99,26.99
2604,,26.99,26.99,26.99
3070,,26.99,26.99,26.99
2450,,26.99,26.99,26.99
1099,,26.99,26.99,26.99
1864,,26.99,26.99,26.99
121,,26.99,26.99,26.99
495,,26.99,26.99,26.99
2052,,26.99,26.99,26.99
1907,,22.8,22.8,22.8
1690,,22.8,22.8,22.8
606,,22.8,22.8,22.8
2641,,22.8,22.8,22.8
1726,,22.8,22.8,22.8
2877,,22.8,22.8,22.8
1670,,22.8,22.8,22.8
2336,,22.8,22.8,22.8
2113,,22.8,22.8,22.8
968,,22.8,22.8,22.8
501,,22.8,22.8,22.8
319,,22.8,22.8,22.8
2896,,22.8,22.8,22.8
2711,,22.8,22.8,22.8
640,,22.8,22.8,22.8
1902,,24.99,24.99,24.99
1504,,24.99,24.99,24.99
600,,24.99,24.99,24.99
897,,24.99,24.99,24.99
609,,24.99,24.99,24.99
2739,,24.99,24.99,24.99
2274,,24.99,24.99,24.99
1109,,24.99,24.99,24.99
2364,,24.99,24.99,24.99
1434,,24.99,24.99,24.99
1510,,24.99,24.99,24.99
476,,24.99,24.99,24.99
1952,,24.99,24.99,24.99
2918,,24.99,24.99,24.99
1197,,24.99,24.99,24.99
1154,,24.99,24.99,24.99
191,,24.99,24.99,24.99
1815,,24.99,24.99,24.99
683,,24.99,24.99,24.99
3099,,24.99,24.99,24.99
2463,,24.99,24.99,24.99
454,,24.99,24.99,24.99
2795,,24.99,24.99,24.99
403,,24.99,24.99,24.99
114,,24.99,24.99,24.99
1827,,24.99,24.99,24.99
2862,,24.99,24.99,24.99
137,,24.99,24.99,24.99
1792,,24.99,24.99,24.99
1781,,24.99,24.99,24.99
2736,,24.99,24.99,24.99
1875,,24.99,24.99,24.99
2836,,24.99,24.99,24.99
2796,,24.99,24.99,24.99
1787,,24.99,24.99,24.99
2007,,24.99,24.99,24.99
2722,,24.99,24.99,24.99
2281,,24.99,24.99,24.99
1208,,24.99,24.99,24.99
569,,24.99,24.99,24.99
442,,24.99,24.99,24.99
333,,24.99,24.99,24.99
3130,,24.99,24.99,24.99
401,,24.99,24.99,24.99
2116,,24.99,24.99,24.99
1963,,24.99,24.99,24.99
1697,,24.99,24.99,24.99
1082,,24.99,24.99,24.99
2058,,24.99,24.99,24.99
1443,,24.99,24.99,24.99
1957,,24.99,24.99,24.99
856,,24.99,24.99,24.99
1010,,24.99,24.99,24.99
165,,34.99,34.99,34.99
722,,34.99,34.99,34.99
2888,,34.99,34.99,34.99
649,,34.99,34.99,34.99
779,,34.99,34.99,34.99
2969,,34.99,34.99,34.99
362,,34.99,34.99,34.99
3155,,34.99,34.99,34.99
251,,34.99,34.99,34.99
2151,,34.99,34.99,34.99
2526,,34.99,34.99,34.99
1911,,34.99,34.99,34.99
926,,34.99,34.99,34.99
1494,,34.99,34.99,34.99
3003,,34.99,34.99,34.99
595,,34.99,34.99,34.99
850,,34.99,34.99,34.99
1172,,34.99,34.99,34.99
2936,,34.99,34.99,34.99
1426,,34.99,34.99,34.99
947,,34.99,34.99,34.99
2328,,34.99,34.99,34.99
2884,,34.99,34.99,34.99
86,,34.99,34.99,34.99
1944,,34.99,34.99,34.99
2985,,34.99,34.99,34.99
2892,,34.99,34.99,34.99
2730,,34.99,34.99,34.99
2397,,34.99,34.99,34.99
3110,,34.99,34.99,34.99
847,,34.99,34.99,34.99
513,,34.99,34.99,34.99
2688,,34.99,34.99,34.99
1377,,34.99,34.99,34.99
1983,,34.99,34.99,34.99
2079,,34.99,34.99,34.99
1306,,34.99,34.99,34.99
2259,,34.99,34.99,34.99
2890,,34.99,34.99,34.99
2590,,34.99,34.99,34.99
2929,,34.99,34.99,34.99
1625,,34.99,34.99,34.99
50,,34.99,34.99,34.99
1915,,34.99,34.99,34.99
3038,,34.99,34.99,34.99
761,,34.99,34.99,34.99
3197,,34.99,34.99,34.99
805,,34.99,34.99,34.99
472,,34.99,34.99,34.99
3042,,34.99,34.99,34.99
2934,,34.99,34.99,34.99
2948,,34.99,34.99,34.99
2568,,34.99,34.99,34.99
1576,,34.99,34.99,34.99
156,,34.99,34.99,34.99
1323,,34.99,34.99,34.99
2594,,34.99,34.99,34.99
214,,34.99,34.99,34.99
2163,,34.99,34.99,34.99
2209,,34.99,34.99,34.99
430,,34.99,34.99,34.99
1955,,34.99,34.99,34.99
2775,,34.99,34.99,34.99
2751,,34.99,34.99,34.99
1696,,34.99,34.99,34.99
2843,,34.99,34.99,34.99
1996,,34.99,34.99,34.99
135,,34.99,34.99,34.99
2256,,34.99,34.99,34.99
2721,,34.99,34.99,34.99
1240,,34.99,34.99,34.99
95,,34.99,34.99,34.99
702,,34.99,34.99,34.99
2799,,34.99,34.99,34.99
65,,34.99,34.99,34.99
2786,,34.99,34.99,34.99
836,,34.99,34.99,34.99
2547,,34.99,34.99,34.99
1031,,14.99,14.99,14.99
1888,,14.99,14.99,14.99
2346,,14.99,14.99,14.99
2585,,14.99,14.99,14.99
2848,,14.99,14.99,14.99
1285,,14.99,14.99,14.99
2591,,14.99,14.99,14.99
171,,14.99,14.99,14.99
3008,,14.99,14.99,14.99
2554,,14.99,14.99,14.99
1180,,14.99,14.99,14.99
2424,,24.99,24.99,24.99
1676,,24.99,24.99,24.99
197,,24.99,24.99,24.99
547,,24.99,24.99,24.99
791,,24.99,24.99,24.99
828,,24.99,24.99,24.99
268,,24.99,24.99,24.99
1810,,24.99,24.99,24.99
1730,,24.99,24.99,24.99
1501,,24.99,24.99,24.99
1166,,24.99,24.99,24.99
3147,,24.99,24.99,24.99
736,,24.99,24.99,24.99
376,,24.99,24.99,24.99
2528,,24.99,24.99,24.99
2657,,24.99,24.99,24.99
2398,,24.99,24.99,24.99
1023,,24.99,24.99,24.99
2769,,24.99,24.99,24.99
1771,,24.99,24.99,24.99
2128,,24.99,24.99,24.99
2713,,24.99,24.99,24.99
22,,24.99,24.99,24.99
570,,24.99,24.99,24.99
2442,,24.99,24.99,24.99
1400,,24.99,24.99,24.99
2214,,24.99,24.99,24.99
2180,,24.99,24.99,24.99
1602,,24.99,24.99,24.99
1671,,13.0,13.0,13.0
2399,,24.99,24.99,24.99
2399,,30.8,30.8,30.8
175,,24.99,24.99,24.99
175,,30.8,30.8,30.8
1164,,24.99,24.99,24.99
1164,,30.8,30.8,30.8
971,,24.99,24.99,24.99
971,,30.8,30.8,30.8
2170,,24.99,24.99,24.99
2170,,30.8,30.8,30.8
1213,,34.99,34.99,34.99
976,,14.99,14.99,14.99
1755,,14.99,14.99,14.99
481,,14.99,14.99,14.99
2691,,14.99,14.99,14.99
1454,,14.99,14.99,14.99
142,,14.99,14.99,14.99
1069,,14.99,14.99,14.99
1998,,14.99,14.99,14.99
575,,14.99,14.99,14.99
3039,,14.99,14.99,14.99
2767,,14.99,14.99,14.99
584,,14.99,14.99,14.99
2576,,28.0,28.0,28.0
2248,,28.0,28.0,28.0
1765,,28.0,28.0,28.0
1003,,28.0,28.0,28.0
1977,,28.0,28.0,28.0
945,,28.0,28.0,28.0
1256,,28.0,28.0,28.0
2629,,28.0,28.0,28.0
2362,,28.0,28.0,28.0
2203,,17.99,17.99,17.99
1100,,17.99,17.99,17.99
1349,,17.99,17.99,17.99
347,,17.99,17.99,17.99
2663,,17.99,17.99,17.99
1311,,17.99,17.99,17.99
313,,17.99,17.99,17.99
2029,,17.99,17.99,17.99
310,,17.99,17.99,17.99
317,,17.99,17.99,17.99
1914,,17.99,17.99,17.99
2393,,17.99,17.99,17.99
35,,17.99,17.99,17.99
750,,17.99,17.99,17.99
1236,,17.99,17.99,17.99
280,,17.99,17.99,17.99
143,,17.99,17.99,17.99
2567,,17.99,17.99,17.99
563,,17.99,17.99,17.99
1112,,17.99,17.99,17.99
1667,,17.99,17.99,17.99
1355,,17.99,17.99,17.99
250,,17.99,17.99,17.99
1630,,17.99,17.99,17.99
1518,,17.99,17.99,17.99
2059,,17.99,17.99,17.99
1932,,17.99,17.99,17.99
520,,17.99,17.99,17.99
1505,,17.99,17.99,17.99
1210,,17.99,17.99,17.99
2279,,17.99,17.99,17.99
2289,,17.99,17.99,17.99
1193,,17.99,17.99,17.99
1204,,17.99,17.99,17.99
685,,17.99,17.99,17.99
1413,,17.99,17.99,17.99
53,,17.99,17.99,17.99
999,,17.99,17.99,17.99
112,,17.99,17.99,17.99
2468,,17.99,17.99,17.99
1636,,17.99,17.99,17.99
390,,17.99,17.99,17.99
1135,,17.99,17.99,17.99
23,,17.99,17.99,17.99
1515,,17.99,17.99,17.99
1763,,17.99,17.99,17.99
2338,,17.99,17.99,17.99
28,,17.99,17.99,17.99
579,,17.99,17.99,17.99
1196,,17.99,17.99,17.99
2436,,14.99,14.99,14.99
927,,14.99,14.99,14.99
958,,14.99,14.99,14.99
1773,,14.99,14.99,14.99
478,,14.99,14.99,14.99
2587,,14.99,14.99,14.99
813,,28.0,28.0,28.0
1177,,28.0,28.0,28.0
2412,,24.99,24.99,24.99
780,,24.99,24.99,24.99
329,,24.99,24.99,24.99
1666,,24.99,24.99,24.99
2875,,24.99,24.99,24.99
1224,,24.99,24.99,24.99
2280,,24.99,24.99,24.99
2474,,24.99,24.99,24.99
1235,,24.99,24.99,24.99
1035,,24.99,24.99,24.99
1468,,24.99,24.99,24.99
315,,24.99,24.99,24.99
2245,,24.99,24.99,24.99
1834,,24.99,24.99,24.99
2846,,24.99,24.99,24.99
384,,24.99,24.99,24.99
2330,,24.99,24.99,24.99
844,,24.99,24.99,24.99
1727,,24.99,24.99,24.99
1822,,24.99,24.99,24.99
810,,34.99,34.99,34.99
2850,,34.99,34.99,34.99
3171,,34.99,34.99,34.99
1199,,34.99,34.99,34.99
266,,34.99,34.99,34.99
970,,34.99,34.99,34.99
972,,34.99,34.99,34.99
2368,,34.99,34.99,34.99
2134,,34.99,34.99,34.99
1869,,34.99,34.99,34.99
1711,,34.99,34.99,34.99
3112,,34.99,34.99,34.99
1429,,34.99,34.99,34.99
67,,34.99,34.99,34.99
1344,,34.99,34.99,34.99
238,,34.99,34.99,34.99
1772,,34.99,34.99,34.99
1798,,34.99,34.99,34.99
2047,,34.99,34.99,34.99
1581,,34.99,34.99,34.99
1774,,34.99,34.99,34.99
400,,34.99,34.99,34.99
1037,,34.99,34.99,34.99
379,,34.99,34.99,34.99
2078,,34.99,34.99,34.99
1817,,34.99,34.99,34.99
1794,,34.99,34.99,34.99
1585,,34.99,34.99,34.99
719,,34.99,34.99,34.99
1544,,34.99,34.99,34.99
3017,,34.99,34.99,34.99
1358,,34.99,34.99,34.99
2697,,34.99,34.99,34.99
699,,34.99,34.99,34.99
1863,,34.99,34.99,34.99
1333,,34.99,34.99,34.99
2737,,14.99,14.99,14.99
567,,14.99,14.99,14.99
801,,14.99,14.99,14.99
1803,,14.99,14.99,14.99
2006,,14.99,14.99,14.99
967,,14.99,14.99,14.99
889,,14.99,14.99,14.99
234,,14.99,14.99,14.99
1778,,14.99,14.99,14.99
2514,,14.99,14.99,14.99
892,,14.99,14.99,14.99
2008,,14.99,14.99,14.99
2670,,14.99,14.99,14.99
1493,,14.99,14.99,14.99
1253,,14.99,14.99,14.99
1192,,14.99,14.99,14.99
1714,,14.99,14.99,14.99
2130,,14.99,14.99,14.99
3198,,13.0,13.0,13.0
936,,13.0,13.0,13.0
2919,,13.0,13.0,13.0
2746,,13.0,13.0,13.0
1198,,13.0,13.0,13.0
1245,,13.0,13.0,13.0
2054,,13.0,13.0,13.0
885,,13.0,13.0,13.0
574,,13.0,13.0,13.0
1138,,13.0,13.0,13.0
1467,,13.0,13.0,13.0
2042,,13.0,13.0,13.0
1899,,13.0,13.0,13.0
825,,13.0,13.0,13.0
1215,,13.0,13.0,13.0
1479,,13.0,13.0,13.0
1080,,13.0,13.0,13.0
754,,30.0,30.0,30.0
2363,,30.0,30.0,30.0
2502,,30.0,30.0,30.0
2822,,30.0,30.0,30.0
3094,,30.0,30.0,30.0
431,,30.0,30.0,30.0
111,,30.0,30.0,30.0
2252,,30.0,30.0,30.0
891,,30.0,30.0,30.0
1447,,30.0,30.0,30.0
51,,30.0,30.0,30.0
2611,,30.0,30.0,30.0
665,,30.0,30.0,30.0
3140,,30.0,30.0,30.0
1062,,30.0,30.0,30.0
1217,,30.0,30.0,30.0
580,,30.0,30.0,30.0
2110,,34.99,34.99,34.99
1937,,34.99,34.99,34.99
1158,,34.99,34.99,34.99
3013,,34.99,34.99,34.99
518,,34.99,34.99,34.99
1927,,34.99,34.99,34.99
955,,34.99,34.99,34.99
3131,,34.99,34.99,34.99
1646,,34.99,34.99,34.99
2955,,34.99,34.99,34.99
2924,,34.99,34.99,34.99
1800,,34.99,34.99,34.99
81,,34.99,34.99,34.99
1920,,34.99,34.99,34.99
528,,34.99,34.99,34.99
369,,34.99,34.99,34.99
1271,,34.99,34.99,34.99
771,,34.99,34.99,34.99
755,,34.99,34.99,34.99
3203,,34.99,34.99,34.99
2947,,34.99,34.99,34.99
673,,34.99,34.99,34.99
679,,34.99,34.99,34.99
540,,34.99,34.99,34.99
716,,34.99,34.99,34.99
978,,34.99,34.99,34.99
1012,,34.99,34.99,34.99
132,,34.99,34.99,34.99
937,,34.99,34.99,34.99
519,,34.99,34.99,34.99
97,,34.99,34.99,34.99
1905,,28.0,28.0,28.0
948,,28.0,28.0,28.0
1590,,28.0,28.0,28.0
1189,,28.0,28.0,28.0
2815,,28.0,28.0,28.0
2261,,28.0,28.0,28.0
2873,,28.0,28.0,28.0
2684,,28.0,28.0,28.0
211,,37.4,37.4,37.4
211,,26.4,26.4,26.4
1260,,37.4,37.4,37.4
1260,,26.4,26.4,26.4
1538,,37.4,37.4,37.4
1538,,26.4,26.4,26.4
2269,,37.4,37.4,37.4
2269,,26.4,26.4,26.4
843,,37.4,37.4,37.4
843,,26.4,26.4,26.4
781,,37.4,37.4,37.4
781,,26.4,26.4,26.4
2733,,37.4,37.4,37.4
2733,,26.4,26.4,26.4
339,,37.4,37.4,37.4
339,,26.4,26.4,26.4
1994,,19.99,19.99,19.99
1994,,19.99,19.99,19.99
1592,,19.99,19.99,19.99
1592,,19.99,19.99,19.99
507,,19.99,19.99,19.99
507,,19.99,19.99,19.99
2931,,19.99,19.99,19.99
2931,,19.99,19.99,19.99
1066,,19.99,19.99,19.99
1066,,19.99,19.99,19.99
269,,19.99,19.99,19.99
269,,19.99,19.99,19.99
2851,,19.99,19.99,19.99
2851,,19.99,19.99,19.99
304,,19.99,19.99,19.99
304,,19.99,19.99,19.99
1483,,19.99,19.99,19.99
1483,,19.99,19.99,19.99
2207,,19.99,19.99,19.99
2207,,19.99,19.99,19.99
2839,,19.99,19.99,19.99
2839,,19.99,19.99,19.99
1409,,19.99,19.99,19.99
1409,,19.99,19.99,19.99
2126,,35.0,35.0,35.0
2126,,35.0,35.0,35.0
1972,,35.0,35.0,35.0
1972,,35.0,35.0,35.0
2533,,35.0,35.0,35.0
2533,,35.0,35.0,35.0
2961,,43.75,43.75,43.75
2961,,43.75,43.75,43.75
470,,43.75,43.75,43.75
470,,43.75,43.75,43.75
285,,43.75,43.75,43.75
285,,43.75,43.75,43.75
508,,19.99,19.99,19.99
508,,19.99,19.99,19.99
2718,,19.99,19.99,19.99
2718,,19.99,19.99,19.99
1823,,19.99,19.99,19.99
1823,,19.99,19.99,19.99
1749,,19.99,19.99,19.99
1749,,19.99,19.99,19.99
1879,,19.99,19.99,19.99
1879,,19.99,19.99,19.99
1309,,19.99,19.99,19.99
1309,,19.99,19.99,19.99
1472,,28.0,28.0,28.0
1472,,28.0,28.0,28.0
2953,,28.0,28.0,28.0
2953,,28.0,28.0,28.0
784,,28.0,28.0,28.0
784,,28.0,28.0,28.0
998,,28.0,28.0,28.0
998,,28.0,28.0,28.0
2494,,28.0,28.0,28.0
2494,,28.0,28.0,28.0
1143,,28.0,28.0,28.0
1143,,28.0,28.0,28.0
599,,28.0,28.0,28.0
599,,28.0,28.0,28.0
1495,,21.6,21.6,21.6
1495,,21.6,21.6,21.6
1966,,21.6,21.6,21.6
1966,,21.6,21.6,21.6
2939,,21.6,21.6,21.6
2939,,21.6,21.6,21.6
2900,,21.6,21.6,21.6
2900,,21.6,21.6,21.6
2356,,21.6,21.6,21.6
2356,,21.6,21.6,21.6
2383,,21.6,21.6,21.6
2383,,21.6,21.6,21.6
1008,,21.6,21.6,21.6
1008,,21.6,21.6,21.6
2511,,21.6,21.6,21.6
2511,,21.6,21.6,21.6
19,,21.6,21.6,21.6
19,,21.6,21.6,21.6
522,,21.6,21.6,21.6
522,,21.6,21.6,21.6
106,,21.6,21.6,21.6
106,,21.6,21.6,21.6
2354,,21.6,21.6,21.6
2354,,21.6,21.6,21.6
447,,21.6,21.6,21.6
447,,21.6,21.6,21.6
1789,,21.6,21.6,21.6
1789,,21.6,21.6,21.6
147,,21.6,21.6,21.6
147,,21.6,21.6,21.6
2414,,21.6,21.6,21.6
2414,,21.6,21.6,21.6
2304,,21.6,21.6,21.6
2304,,21.6,21.6,21.6
1036,,21.6,21.6,21.6
1036,,21.6,21.6,21.6
2035,,21.6,21.6,21.6
2035,,21.6,21.6,21.6
822,,21.6,21.6,21.6
822,,21.6,21.6,21.6
700,,30.8,30.8,30.8
2946,,30.8,30.8,30.8
3001,,30.8,30.8,30.8
1767,,30.8,30.8,30.8
3097,,30.8,30.8,30.8
2821,,30.8,30.8,30.8
2408,,30.8,30.8,30.8
488,,29.99,29.99,29.99
2949,,29.99,29.99,29.99
2351,,29.99,29.99,29.99
3192,,29.99,29.99,29.99
1649,,29.99,29.99,29.99
354,,29.99,29.99,29.99
3043,,29.99,29.99,29.99
3169,,29.99,29.99,29.99
1051,,29.99,29.99,29.99
1601,,29.99,29.99,29.99
1415,,29.99,29.99,29.99
2610,,29.99,29.99,29.99
2108,,29.99,29.99,29.99
43,,29.99,29.99,29.99
1357,,29.99,29.99,29.99
768,,29.99,29.99,29.99
2749,,29.99,29.99,29.99
2319,,29.99,29.99,29.99
509,,29.99,29.99,29.99
490,,29.99,29.99,29.99
2715,,29.99,29.99,29.99
1722,,29.99,29.99,29.99
566,,29.99,29.99,29.99
854,,29.99,29.99,29.99
2178,,29.99,29.99,29.99
2557,,29.99,29.99,29.99
707,,29.99,29.99,29.99
666,,29.99,29.99,29.99
776,,29.99,29.99,29.99
1894,,29.99,29.99,29.99
69,,29.99,29.99,29.99
182,,29.99,29.99,29.99
3156,,29.99,29.99,29.99
2050,,29.99,29.99,29.99
3063,,29.99,29.99,29.99
1873,,29.99,29.99,29.99
1186,,29.99,29.99,29.99
491,,29.99,29.99,29.99
1933,,29.99,29.99,29.99
1228,,29.99,29.99,29.99
729,,41.3,41.3,41.3
729,,41.3,41.3,41.3
1618,,41.3,41.3,41.3
1618,,41.3,41.3,41.3
210,,41.3,41.3,41.3
210,,41.3,41.3,41.3
530,,41.3,41.3,41.3
530,,41.3,41.3,41.3
545,,41.3,41.3,41.3
545,,41.3,41.3,41.3
1591,,41.3,41.3,41.3
1591,,41.3,41.3,41.3
842,,41.3,41.3,41.3
842,,41.3,41.3,41.3
355,,41.3,41.3,41.3
355,,41.3,41.3,41.3
903,,41.3,41.3,41.3
903,,41.3,41.3,41.3
1337,,41.3,41.3,41.3
1337,,41.3,41.3,41.3
1476,,41.3,41.3,41.3
1476,,41.3,41.3,41.3
389,,41.3,41.3,41.3
389,,41.3,41.3,41.3
925,,41.3,41.3,41.3
925,,41.3,41.3,41.3
366,,41.3,41.3,41.3
366,,41.3,41.3,41.3
3103,,41.3,41.3,41.3
3103,,41.3,41.3,41.3
931,,41.3,41.3,41.3
931,,41.3,41.3,41.3
1808,,41.3,41.3,41.3
1808,,41.3,41.3,41.3
2201,,41.3,41.3,41.3
2201,,41.3,41.3,41.3
3067,,41.3,41.3,41.3
3067,,41.3,41.3,41.3
845,,41.3,41.3,41.3
845,,41.3,41.3,41.3
1058,,41.3,41.3,41.3
1058,,41.3,41.3,41.3
2628,,41.3,41.3,41.3
2628,,41.3,41.3,41.3
655,,41.3,41.3,41.3
655,,41.3,41.3,41.3
415,,41.3,41.3,41.3
415,,41.3,41.3,41.3
886,,41.3,41.3,41.3
886,,41.3,41.3,41.3
1438,,41.3,41.3,41.3
1438,,41.3,41.3,41.3
2792,,41.3,41.3,41.3
2792,,41.3,41.3,41.3
682,,41.3,41.3,41.3
682,,41.3,41.3,41.3
2142,,41.3,41.3,41.3
2142,,41.3,41.3,41.3
2768,,16.99,16.99,16.99
3157,,16.99,16.99,16.99
2772,,16.99,16.99,16.99
1011,,16.99,16.99,16.99
2681,,16.99,16.99,16.99
560,,16.99,16.99,16.99
592,,16.99,16.99,16.99
1534,,16.99,16.99,16.99
511,,16.99,16.99,16.99
1897,,16.99,16.99,16.99
2525,,16.99,16.99,16.99
2296,,16.99,16.99,16.99
2911,,16.99,16.99,16.99
98,,16.99,16.99,16.99
1812,,16.99,16.99,16.99
3056,,16.99,16.99,16.99
1178,,16.99,16.99,16.99
3168,,16.99,16.99,16.99
2249,,16.99,16.99,16.99
