Id,ProductId,ProductRefId,IsActive,Name,RefId,ImageUrl,PackagedHeight,PackagedLength,PackagedWidth,PackagedWeightKg,Height,Length,Width,WeightKg,CubicWeight,IsKit,CreationDate,RewardValue,EstimatedDateArrival,ManufacturerCode,CommercialConditionId,MeasurementUnit,UnitMultiplier,ModalType,KitItensSellApart,ActivateIfPossible,EAN
,,P000202909,false,Color BLACK Size 16,95767926,https://images.beallsflorida.com/i/beallsflorida/109-9274-5399-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210448,false,Color BLACK Size 6,94978308,https://images.beallsflorida.com/i/beallsflorida/125-5086-0196-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217873,false,Color WHITE Size 6,94260836,https://images.beallsflorida.com/i/beallsflorida/113-0301-3933-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000188074,false,Color BRAZIL BLUE Size 38W 32L,92022712,https://images.beallsflorida.com/i/beallsflorida/479-1501-0202-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203592,false,Color HEIRLOOM BEIGE Size 10,93501615,https://images.beallsflorida.com/i/beallsflorida/110-2571-9885-72-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203801,false,Color ACORN BROWN Size Small,94134429,https://images.beallsflorida.com/i/beallsflorida/112-7455-2682-20-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203891,false,Color DAFFODIL YELLOW Size 16,94426725,https://images.beallsflorida.com/i/beallsflorida/210-7171-6773-75-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000219065,false,Color GREEN MULTI Size X-Lg,96213160,https://images.beallsflorida.com/i/beallsflorida/455-5688-7176-31-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000184683,false,Color BLACK Size 10,91270450,https://images.beallsflorida.com/i/beallsflorida/124-6420-5002-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210800,false,Color NEUTRAL GRAY Size 6,94339889,https://images.beallsflorida.com/i/beallsflorida/109-9274-5406-04-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000219548,false,Color EGRET WHITE Size X-Lg,95005257,https://images.beallsflorida.com/i/beallsflorida/467-0377-0017-11-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210871,false,Color BLUE Size No Sz,82539937,https://images.beallsflorida.com/i/beallsflorida/493-1279-2198-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206866,false,Color ISLAND RED Size Lg,95547440,https://images.beallsflorida.com/i/beallsflorida/468-0468-2122-60-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000007188,false,Color GYPSY RED Size Lg,92383213,https://images.beallsflorida.com/i/beallsflorida/472-0159-7130-69-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000184683,false,Color CREAM KHAKI Size 8,91270679,https://images.beallsflorida.com/i/beallsflorida/124-6420-5002-72-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000214471,false,Color MEDIUM DENIM Size 6,94394288,https://images.beallsflorida.com/i/beallsflorida/110-2571-5746-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000213692,false,Color PURPLE Size XX-Lg,96471976,https://images.beallsflorida.com/i/beallsflorida/468-0468-1034-53-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000188074,false,Color NILE BLUE Size 38W 32L,92022885,https://images.beallsflorida.com/i/beallsflorida/479-1501-0202-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203656,false,Color MALTA BLUE WASH Size 12,94426944,https://images.beallsflorida.com/i/beallsflorida/210-7171-9850-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000017046,false,Color PEPPER PRE-WASH Size 29W 32L,69851486,https://images.beallsflorida.com/i/beallsflorida/479-1501-8989-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000149356,false,Color METHYL BLUE Size X Large,94468244,https://images.beallsflorida.com/i/beallsflorida/112-6420-1383-40-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000207279,false,Color PHEONIX Size 6,93504035,https://images.beallsflorida.com/i/beallsflorida/110-2571-2144-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203891,false,Color HONEY ALMOND BEIGE Size 10,94426631,https://images.beallsflorida.com/i/beallsflorida/210-7171-6773-26-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000208029,false,Color SAND BEIGE Size 16,93385810,https://images.beallsflorida.com/i/beallsflorida/109-9274-5325-16-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000017046,false,Color PEPPER PRE-WASH Size 36W 36L,69851856,https://images.beallsflorida.com/i/beallsflorida/479-1501-8989-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000208029,false,Color HURRICANE GRAY Size 8,93385917,https://images.beallsflorida.com/i/beallsflorida/109-9274-5325-04-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000039567,false,Color 453 OCEAN Size XX-Lg,97187874,https://images.beallsflorida.com/i/beallsflorida/472-0159-7047-46-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215673,false,Color CHERRY MULTI Size 14,96065208,https://images.beallsflorida.com/i/beallsflorida/111-6493-7510-69-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000155545,false,Color SAGE Size Medium,87191760,https://images.beallsflorida.com/i/beallsflorida/135-0159-4523-35-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206871,false,Color KHAKI CORNSTALK Size Md,94124906,https://images.beallsflorida.com/i/beallsflorida/457-1007-3332-72-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000220059,false,Color BLACK Size 6,96068315,https://images.beallsflorida.com/i/beallsflorida/125-5086-0158-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000121246,false,Color BLACK Size 8,80579487,https://images.beallsflorida.com/i/beallsflorida/136-5114-1219-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000212492,false,Color FUCHSIA ROSE PINK Size 12,94394779,https://images.beallsflorida.com/i/beallsflorida/110-2571-9343-68-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203801,false,Color WILD ROSE PINK Size Small,94134541,https://images.beallsflorida.com/i/beallsflorida/112-7455-2682-65-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000202937,false,Color LIGHT FADE BLUE Size 34W 30L,94245403,https://images.beallsflorida.com/i/beallsflorida/479-1503-2019-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206675,false,Color RAILROAD BLACK Size 14,94338841,https://images.beallsflorida.com/i/beallsflorida/109-9273-3721-91-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000164919,false,Color NIGHTSHADE BLUE Size 40W 30L,87134273,https://images.beallsflorida.com/i/beallsflorida/479-1501-1953-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000225303,false,Color WHITE Size 14,97082080,https://images.beallsflorida.com/i/beallsflorida/125-4590-0118-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000007188,false,Color LEMON YELLOW Size X-Lg,90050440,https://images.beallsflorida.com/i/beallsflorida/472-0159-7130-74-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000218267,false,Color BLUE MULTI Size Md,96116816,https://images.beallsflorida.com/i/beallsflorida/457-8460-0824-14-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000208416,false,Color ROYAL BLUE Size Lg,94223791,https://images.beallsflorida.com/i/beallsflorida/229-0088-8000-43-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215197,false,Color WASHED SKY BLUE Size 38W 32L,95938767,https://images.beallsflorida.com/i/beallsflorida/467-1461-9165-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000220697,false,Color BLUE MULTI Size Lg,94956899,https://images.beallsflorida.com/i/beallsflorida/234-7939-4303-09-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210513,false,Color RECY METAL Size Lg,94573619,https://images.beallsflorida.com/i/beallsflorida/229-4658-7255-03-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215919,false,Color BLUE MULTI Size Md,95191874,https://images.beallsflorida.com/i/beallsflorida/473-1014-5993-46-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000221144,false,Color BLACK Size Sm,95362882,https://images.beallsflorida.com/i/beallsflorida/234-8774-3231-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000223554,false,Color PALE GRAY Size Large,96234285,https://images.beallsflorida.com/i/beallsflorida/127-5002-8550-04-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210800,false,Color FEATHER BEIGE Size 6,94339961,https://images.beallsflorida.com/i/beallsflorida/109-9274-5406-23-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000221034,false,Color FUSCHIA Size Large,96037742,https://images.beallsflorida.com/i/beallsflorida/222-2360-5014-68-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206649,false,Color MEDIUM DENIM Size 10,94338129,https://images.beallsflorida.com/i/beallsflorida/109-9273-3730-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206870,false,Color KHAKI TAUPE Size X-Lg,94124960,https://images.beallsflorida.com/i/beallsflorida/457-1007-3333-23-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205792,false,Color WHITE Size Sm,94420991,https://images.beallsflorida.com/i/beallsflorida/229-4658-0252-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000208164,false,Color BERRY PINK Size 8,93389843,https://images.beallsflorida.com/i/beallsflorida/109-9274-5379-65-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000224135,false,Color BLACK MULTI Size Lg,94907111,https://images.beallsflorida.com/i/beallsflorida/234-6040-6533-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000155545,false,Color SAGE Size Large,87191773,https://images.beallsflorida.com/i/beallsflorida/135-0159-4523-35-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000007188,false,Color 455 OCEAN Size Lg,97186875,https://images.beallsflorida.com/i/beallsflorida/472-0159-7130-47-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000121246,false,Color COBALT BLUE Size 18,95597792,https://images.beallsflorida.com/i/beallsflorida/136-5114-4219-43-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203313,false,Color NORTHERN LIGHTS Size 6,94200896,https://images.beallsflorida.com/i/beallsflorida/100-6445-1848-40-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205723,false,Color WHISPER GREEN Size XX-Lg,94685930,https://images.beallsflorida.com/i/beallsflorida/484-1014-5875-49-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000154461,false,Color DRESDEN BLUE Size Sm,88802234,https://images.beallsflorida.com/i/beallsflorida/473-6413-9366-42-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000145549,false,Color WEATHERED STEEL BLUE Size 36W 34L,81688965,https://images.beallsflorida.com/i/beallsflorida/479-2296-0031-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000216636,false,Color WHITE Size 14,95809080,https://images.beallsflorida.com/i/beallsflorida/103-6273-2004-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000224164,false,Color BLUE Size Sm,94907327,https://images.beallsflorida.com/i/beallsflorida/234-6040-6538-40-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000224990,false,Color GEORGIA PEACH PINK Size Lg,96287269,https://images.beallsflorida.com/i/beallsflorida/234-6378-1092-67-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217649,false,Color LIGHT BLUE Size 14,96017218,https://images.beallsflorida.com/i/beallsflorida/113-6221-4142-45-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000214496,false,Color MEDIUM WASH Size 18,95936254,https://images.beallsflorida.com/i/beallsflorida/111-6493-7804-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210448,false,Color PALM GREEN Size 8,94978526,https://images.beallsflorida.com/i/beallsflorida/125-5086-0196-35-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000212912,false,Color BLUEBERRY JAM Size 8,95264077,https://images.beallsflorida.com/i/beallsflorida/110-7171-5010-40-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000224587,false,Color DENIM Size 14,96364252,https://images.beallsflorida.com/i/beallsflorida/107-8664-5339-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000219061,false,Color ROYAL BLUE Size XX-Lg,96212941,https://images.beallsflorida.com/i/beallsflorida/455-5688-5234-43-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000144685,false,Color TAHOE BLUE Size 36W 32L,81683836,https://images.beallsflorida.com/i/beallsflorida/479-2296-1010-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215934,false,Color BLUE MULTI Size X-Lg,95191931,https://images.beallsflorida.com/i/beallsflorida/473-1014-6005-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000184683,false,Color SHADOW LIME GREEN Size 14,91270939,https://images.beallsflorida.com/i/beallsflorida/124-6420-5002-34-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000224118,false,Color BROWN MULTI Size Lg,96284932,https://images.beallsflorida.com/i/beallsflorida/234-6378-1074-20-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000213692,false,Color PURPLE Size Sm,96471936,https://images.beallsflorida.com/i/beallsflorida/468-0468-1034-53-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215507,false,Color AMAZON GREEN Size XX-Lg,96068915,https://images.beallsflorida.com/i/beallsflorida/472-0159-1016-39-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000145549,false,Color SEA PORT BLUE Size 40W 30L,81688244,https://images.beallsflorida.com/i/beallsflorida/479-2296-0030-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217645,false,Color WHITE Size 10,95933584,https://images.beallsflorida.com/i/beallsflorida/125-5086-0204-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000221125,false,Color WHITE Size X-Lg,95362270,https://images.beallsflorida.com/i/beallsflorida/234-8774-2180-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000017046,false,Color PEPPER PRE-WASH Size 29W 34L,69851498,https://images.beallsflorida.com/i/beallsflorida/479-1501-8989-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000207797,false,Color BLACK Size Lg,94236982,https://images.beallsflorida.com/i/beallsflorida/229-8168-0571-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000007188,false,Color GYPSY RED Size Sm,92383194,https://images.beallsflorida.com/i/beallsflorida/472-0159-7130-69-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000213100,false,Color MARINER BLUE Size X-Lg,95369409,https://images.beallsflorida.com/i/beallsflorida/472-0159-7272-46-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210586,false,Color BLACK Size Lg,95067598,https://images.beallsflorida.com/i/beallsflorida/242-0644-1100-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000202909,false,Color CORN SILK YELLOW Size 10,93389570,https://images.beallsflorida.com/i/beallsflorida/109-9274-5399-75-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000164919,false,Color LEVEE BLUE Size 38W 30L,87134015,https://images.beallsflorida.com/i/beallsflorida/479-1501-1911-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000144685,false,Color STONE BLEACH BLUE Size 32W 30L,81683985,https://images.beallsflorida.com/i/beallsflorida/479-2296-1011-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215932,false,Color CREPE YELLOW Size XX-Lg,95191700,https://images.beallsflorida.com/i/beallsflorida/473-1014-6001-74-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000188074,false,Color BRAZIL BLUE Size 38W 29L,92022694,https://images.beallsflorida.com/i/beallsflorida/479-1501-0202-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000220625,false,Color EMERALD ISLAND GREEN Size 12,96172838,https://images.beallsflorida.com/i/beallsflorida/117-0352-5117-32-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217135,false,Color BEIGE Size 12,95989253,https://images.beallsflorida.com/i/beallsflorida/145-4590-8144-24-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217126,false,Color DARK COBALT BLUE Size 34W 30L,95938552,https://images.beallsflorida.com/i/beallsflorida/467-1461-9133-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210807,false,Color SANDALWOOD TAN Size 14,94340172,https://images.beallsflorida.com/i/beallsflorida/109-9274-5408-24-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210563,false,Color CORAL Size Md,95325541,https://images.beallsflorida.com/i/beallsflorida/468-0468-2106-85-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000219061,false,Color BLACK Size Md,96213485,https://images.beallsflorida.com/i/beallsflorida/455-5688-5234-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
