ProductRefId,Name,Description,Value,Position,IsFilter,IsRequired,IsOnProductDetails,IsStockKeepingUnit,IsWizard,IsActive,IsTopMenuLinkActive,DefaultValue
P000208029,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000208029,ANDATORY FabricationPolyester,ANDATORY FabricationPolyester,Polyester,0,false,false,false,false,false,true,false,
P000208029,ANDATORY FabricationSpandex,ANDATORY FabricationSpandex,Spandex,0,false,false,false,false,false,true,false,
P000208029,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208029,APPAREL Fit StyleAt The Waist,APPAREL Fit StyleAt The Waist,At The Waist,0,false,false,false,false,false,true,false,
P000208029,APPAREL Fit StyleStretch,APPAREL Fit StyleStretch,Stretch,0,false,false,false,false,false,true,false,
P000208029,APPAREL Inseams10 inseam,APPAREL Inseams10 inseam,10 inseam,0,false,false,false,false,false,true,false,
P000208029,B-Bottom FeaturesComfort Waistband,B-Bottom FeaturesComfort Waistband,Comfort Waistband,0,false,false,false,false,false,true,false,
P000208029,B-Bottom FeaturesSlimming,B-Bottom FeaturesSlimming,Slimming,0,false,false,false,false,false,true,false,
P000208029,B-Bottom Waist FeatFlat-Front,B-Bottom Waist FeatFlat-Front,Flat-Front,0,false,false,false,false,false,true,false,
P000208029,B-Bottom Waist FeatTummy Trimmer,B-Bottom Waist FeatTummy Trimmer,Tummy Trimmer,0,false,false,false,false,false,true,false,
P000208164,zon Apparel ITKshorts,zon Apparel ITKshorts,shorts,0,false,false,false,false,false,true,false,
P000208164,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208164,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000208164,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000208164,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000208164,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208164,APPAREL Fit StyleStretch,APPAREL Fit StyleStretch,Stretch,0,false,false,false,false,false,true,false,
P000208164,APPAREL Inseams5 inseam,APPAREL Inseams5 inseam,5 inseam,0,false,false,false,false,false,true,false,
P000208164,B-Bottom FeaturesSlimming,B-Bottom FeaturesSlimming,Slimming,0,false,false,false,false,false,true,false,
P000208164,B-Bottom Waist FeatFlat-Front,B-Bottom Waist FeatFlat-Front,Flat-Front,0,false,false,false,false,false,true,false,
P000208164,B-Bottom Waist FeatTummy Trimmer,B-Bottom Waist FeatTummy Trimmer,Tummy Trimmer,0,false,false,false,false,false,true,false,
P000208416,zon Apparel ITKtank-top-and-cami-shirts,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,false,false,false,false,false,true,false,
P000208416,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208416,AudienceTeens,AudienceTeens,Teens,0,false,false,false,false,false,true,false,
P000208416,ANDATORY Care InstructLine Dry,ANDATORY Care InstructLine Dry,Line Dry,0,false,false,false,false,false,true,false,
P000208416,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000208416,ANDATORY FabricationRayon,ANDATORY FabricationRayon,Rayon,0,false,false,false,false,false,true,false,
P000208416,ANDATORY FabricationSpandex,ANDATORY FabricationSpandex,Spandex,0,false,false,false,false,false,true,false,
P000208416,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208416,B-Top/Shirt FeaturesSpaghetti-strap,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,false,false,false,false,false,true,false,
P000208416,B-Top/Shirt Neck FeatRound-Neck,B-Top/Shirt Neck FeatRound-Neck,Round-Neck,0,false,false,false,false,false,true,false,
P000208416,B-Top/Shirt Slv FeatSleeveless,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,false,false,false,false,false,true,false,
P000208416,Size RangeJuniors,Size RangeJuniors,Juniors,0,false,false,false,false,false,true,false,
P000208500,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000208500,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000208500,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208500,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208500,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000208500,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000208500,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208500,ANDATORY General InfoInt'l Shipping prohibited,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,false,false,false,false,false,true,false,
P000208500,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000208500,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000208500,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000208500,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000208502,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000208502,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000208502,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208502,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208502,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000208502,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000208502,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208502,ANDATORY General InfoInt'l Shipping prohibited,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,false,false,false,false,false,true,false,
P000208502,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000208502,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000208502,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000208502,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000208504,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000208504,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000208504,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208504,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208504,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000208504,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000208504,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208504,ANDATORY General InfoInt'l Shipping prohibited,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,false,false,false,false,false,true,false,
P000208504,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000208504,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000208504,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000208504,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000208505,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000208505,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000208505,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208505,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208505,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000208505,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000208505,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208505,ANDATORY General InfoInt'l Shipping prohibited,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,false,false,false,false,false,true,false,
P000208505,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000208505,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000208505,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000208505,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000208645,zon Apparel ITKtank-top-and-cami-shirts,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,false,false,false,false,false,true,false,
P000208645,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208645,AudienceTeens,AudienceTeens,Teens,0,false,false,false,false,false,true,false,
P000208645,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000208645,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000208645,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000208645,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208645,B-Top/Shirt Neck FeatScoop-Neck,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,false,false,false,false,false,true,false,
P000208645,B-Top/Shirt Slv FeatSleeveless,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,false,false,false,false,false,true,false,
P000208645,Size RangeJuniors,Size RangeJuniors,Juniors,0,false,false,false,false,false,true,false,
P000208903,zon Jew/Acces ITKsunglasses,zon Jew/Acces ITKsunglasses,sunglasses,0,false,false,false,false,false,true,false,
P000208903,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208903,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208903,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208903,NotTaxFreeNotTaxFree,NotTaxFreeNotTaxFree,NotTaxFree,0,false,false,false,false,false,true,false,
P000208905,zon Jew/Acces ITKsunglasses,zon Jew/Acces ITKsunglasses,sunglasses,0,false,false,false,false,false,true,false,
P000208905,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208905,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208905,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208905,NotTaxFreeNotTaxFree,NotTaxFreeNotTaxFree,NotTaxFree,0,false,false,false,false,false,true,false,
P000208908,zon Jew/Acces ITKsunglasses,zon Jew/Acces ITKsunglasses,sunglasses,0,false,false,false,false,false,true,false,
P000208908,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208908,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208908,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208908,NotTaxFreeNotTaxFree,NotTaxFreeNotTaxFree,NotTaxFree,0,false,false,false,false,false,true,false,
P000208910,zon Jew/Acces ITKsunglasses,zon Jew/Acces ITKsunglasses,sunglasses,0,false,false,false,false,false,true,false,
P000208910,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208910,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208910,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208910,NotTaxFreeNotTaxFree,NotTaxFreeNotTaxFree,NotTaxFree,0,false,false,false,false,false,true,false,
P000208916,zon Jew/Acces ITKsunglasses,zon Jew/Acces ITKsunglasses,sunglasses,0,false,false,false,false,false,true,false,
P000208916,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208916,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208916,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208916,NotTaxFreeNotTaxFree,NotTaxFreeNotTaxFree,NotTaxFree,0,false,false,false,false,false,true,false,
P000208918,zon Jew/Acces ITKsunglasses,zon Jew/Acces ITKsunglasses,sunglasses,0,false,false,false,false,false,true,false,
P000208918,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000208918,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000208918,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000208918,NotTaxFreeNotTaxFree,NotTaxFreeNotTaxFree,NotTaxFree,0,false,false,false,false,false,true,false,
P000209009,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000209009,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000209009,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000209009,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000209009,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000209009,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000209009,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000209009,ANDATORY FabricationWoven,ANDATORY FabricationWoven,Woven,0,false,false,false,false,false,true,false,
P000209009,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000209009,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000209009,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000209009,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000209009,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000209009,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000209011,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000209011,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000209011,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000209011,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000209011,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000209011,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000209011,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000209011,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000209011,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000209011,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000209011,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000209011,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000209011,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000209013,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000209013,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000209013,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000209013,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000209013,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000209013,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000209013,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000209013,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000209013,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000209013,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000209013,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000209013,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000209013,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000209014,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000209014,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000209014,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000209014,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000209014,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000209014,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000209014,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000209014,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000209014,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000209014,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000209014,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000209014,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000209014,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000209016,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000209016,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000209016,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000209016,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000209016,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000209016,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000209016,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000209016,ANDATORY FabricationWoven,ANDATORY FabricationWoven,Woven,0,false,false,false,false,false,true,false,
P000209016,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000209016,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000209016,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000209016,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000209016,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000209016,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000209017,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000209017,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000209017,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000209017,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000209017,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000209017,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000209017,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000209017,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000209017,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000209017,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000209017,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000209017,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000209017,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000209019,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000209019,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000209019,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000209019,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000209019,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000209019,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000209019,ANDATORY Fabrication100% Rayon,ANDATORY Fabrication100% Rayon,100% Rayon,0,false,false,false,false,false,true,false,
P000209019,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000209019,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000209019,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000209019,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000209019,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
P000209019,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000209025,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000209025,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000209025,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000209025,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000209025,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000209025,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000209025,ANDATORY Fabrication100% Rayon,ANDATORY Fabrication100% Rayon,100% Rayon,0,false,false,false,false,false,true,false,
P000209025,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000209025,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000209025,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000209025,B-Top/Shirt Neck FeatPoint-Collars,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,false,false,false,false,false,true,false,
