Id,ProductId,ProductRefId,IsActive,Name,RefId,PackagedHeight,PackagedLength,PackagedWidth,PackagedWeightKg,Height,Length,Width,WeightKg,CubicWeight,IsKit,CreationDate,RewardValue,EstimatedDateArrival,ManufacturerCode,CommercialConditionId,MeasurementUnit,UnitMultiplier,ModalType,KitItensSellApart,ActivateIfPossible
,,P000222473,false,Color MAGENTA Size Md,96601166,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color KING CRAB PINK Size Md,94911271,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000218509,false,Color NAVY BLUE MULTI Size Lg,96028682,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000207279,false,Color WHIPPED CREAM WHITE Size 12,93504008,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color CHARCOAL GREY Size X-Lg,87099905,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203641,false,Color PINKBERRY Size 8,93503228,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212912,false,Color CANARY YELLOW Size 12,96143925,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000200938,false,Color TURTLE BAY LIGHT DENIM Size 14,94045821,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205309,false,Color BLACK Size Md,92830122,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color DOUBLE BLACK Size 40W 30L,69853363,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color LIGHT BLUE Size XX-Lg,85087200,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000160927,false,Color BEIGE Size Lg,86247831,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214879,false,Color WHITE Size Md,95396970,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213499,false,Color BLACK ADDER Size 6,95376376,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205780,false,Color GREEN Size Lg,94508725,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000149356,false,Color OATMEAL Size Small,90766577,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213889,false,Color KHAKI BEIGE Size 12,95131158,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color TAUPE BRINDLE BEIGE Size XX-Lg,94114356,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203801,false,Color WHITE Size Large,94134483,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213853,false,Color BLUE RADIANCE Size 14,93952433,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212912,false,Color WHIPPED CREAM Size 16,96144336,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000207279,false,Color PINK BERRY Size 6,93504215,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217642,false,Color COCOA BROWN Size 12,96033313,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215126,false,Color DARK DENIM Size 14,94579121,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000149356,false,Color KHAKI Size Small,94468134,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000218952,false,Color BLUE Size 10,95701079,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209017,false,Color OLIVE GREEN Size Lg,94476084,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000223656,false,Color PINK Size 14,96784311,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202843,false,Color BLACK Size No Sz,92819987,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color PLACID BLUE Size Sm,91693313,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217094,false,Color FADED NAVY BLUE Size Sm,95939020,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219693,false,Color BLACK/WHITE Size 12,96079917,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221757,false,Color MEDIUM DENIM Size 14,95636924,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221033,false,Color CHALK WHITE Size 25,96393095,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color KHAKI Size 38W 32L,77082417,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215507,false,Color BLUEJAY Size Sm,96068981,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color PEPPERSTONE Size 33W 30L,32448453,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221028,false,Color WHITE Size 14,96481147,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000208416,false,Color WHITE Size Sm,94223604,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color 453 OCEAN Size X-Lg,97187861,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202851,false,Color GUNMETAL GREY Size No Sz,92820157,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217155,false,Color BLACK Size No Sz,95895252,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209016,false,Color OLIVE GREEN Size X-Lg,94475961,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206866,false,Color ISLAND RED Size Md,95547437,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224587,false,Color DENIM Size 8,96364225,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210586,false,Color RASPBERRY PINK Size Lg,95067656,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000218270,false,Color BLUE MULTI Size Lg,96116652,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214807,false,Color WHITE Size 10,95701682,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220625,false,Color EMERALD ISLAND GREEN Size 4,96172795,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201486,false,Color BLACK Size 6,93502722,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210800,false,Color BLACK Size 16,94340099,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MEDITERRANEAN BLUE Size 38W 32L,80715920,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000225628,false,Color WHITE Size Md,96310664,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color KHAKI Size 33W 32L,77082265,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000149356,false,Color AZALEA PINK Size X Large,92407458,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000164919,false,Color LEVEE BLUE Size 34W 30L,87133931,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219713,false,Color SANDY BROWN Size 4,96404879,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217675,false,Color WHITE Size 4,96172865,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219072,false,Color BLACK MULTI Size Lg,96213419,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000200510,false,Color WHITE Size 8,93423635,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000150704,false,Color WHITE Size Lg,84486276,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205265,false,Color SUNNYSIDE YELLOW Size 6,93492480,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color SAGE GREEN Size XX-Lg,87970595,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000191164,false,Color LIGHT BLUE Size 36W 32L,92023065,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000218509,false,Color NAVY BLUE MULTI Size Md,96028670,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210538,false,Color NAVY STITCH Size Lg,95325335,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000184683,false,Color ROSE SHADOW PINK Size 10,91270845,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205723,false,Color WHISPER GREEN Size X-Lg,94685928,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221125,false,Color WHITE Size Lg,95362267,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000222478,false,Color RED MULTI Size Md,96617628,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219693,false,Color BLACK/WHITE Size 14,96079929,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210563,false,Color CORAL Size Lg,95325553,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206882,false,Color TAUPE SQUIRREL Size Md,94125141,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212492,false,Color FUCHSIA ROSE PINK Size 10,94394766,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000145549,false,Color SEA PORT BLUE Size 32W 30L,81688107,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MEDITERRANEAN BLUE Size 40W 30L,80715945,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000184683,false,Color NEWSBOY SAGE GREEN Size 10,91271159,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209030,false,Color NATURAL Size X-Lg,94476549,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000183349,false,Color AEGEAN BLUE Size Medium,95931030,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000184683,false,Color CREAM KHAKI Size 16,91270711,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206779,false,Color ARIES BLUE Size 16,94669030,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000208164,false,Color BLACK Size 16,93389952,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206871,false,Color CREAM EGRET Size XX-Lg,94124812,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000144685,false,Color TAHOE BLUE Size 32W 30L,81683727,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MEDITERRANEAN BLUE Size 34W 32L,80715808,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000200510,false,Color PEACOAT BLUE Size 10,93423265,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206783,false,Color OPTIC WHITE Size 10,94668835,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color GULFSTREAM GREEN Size Md,56361244,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213499,false,Color BLACK ADDER Size 8,95376388,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000223439,false,Color SEA BLUE Size Medium,96233791,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213447,false,Color BLACK Size 6,95666415,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213849,false,Color AZALEA PINK Size Small,93951271,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000007188,false,Color FOSSIL BEIGE Size Sm,42956139,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000223554,false,Color WHITE Size Large,96234246,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217045,false,Color WHITE Size Sm,95938961,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000222474,false,Color NEON LIME GREEN Size X-Lg,96490861,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203313,false,Color NORTHERN LIGHTS Size 10,94200915,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214471,false,Color WHPPED CREAM WHITE Size 8,94394236,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217675,false,Color SAILOR NAVY Size 12,96172975,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219503,false,Color NAVY Size 8,96341115,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213447,false,Color HEIRLOOM BEIGE Size 6,95666479,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203742,false,Color CORK BEIGE Size X Large,94134323,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000144685,false,Color AIRLINE BLUE Size 38W 29L,81683333,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214171,false,Color MADDER BROWN Size 14,95738858,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206886,false,Color KHAKI CORN Size XX-Lg,94125332,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000188074,false,Color NILE BLUE Size 38W 29L,92022860,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213499,false,Color SHELL CORAL Size 10,95531103,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213853,false,Color PINK/WHITE Size 10,93952473,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000121246,false,Color MALLARD BLUE Size 16,95606639,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000144685,false,Color STONE BLEACH BLUE Size 40W 30L,81684153,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000223554,false,Color WHITE Size X Large,96234258,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205261,false,Color SHARK GRAY Size 8,94052387,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213447,false,Color HEIRLOOM BEIGE Size 16,95666524,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214171,false,Color MADDER BROWN Size 8,95738821,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220756,false,Color RED Size Lg,94957777,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212994,false,Color COAL BLACK Size Md,94686111,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214807,false,Color YELLOW Size 8,95701860,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color 026-LT MTL Size X-Lg,92384127,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205726,false,Color COCONUT BEIGE Size Md,94685788,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MID DENIM Size 36W 29L,59811691,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205774,false,Color BLACK Size Md,94492777,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000223294,false,Color PINK Size 14,95584493,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215197,false,Color WASHED SKY BLUE Size 40W 30L,95938770,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212690,false,Color DARK DENIM Size 12,94579012,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202909,false,Color DARK DENIM Size 10,96549844,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210809,false,Color NAVY BLUE Size 8,93609707,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000207797,false,Color WHITE Size X-Lg,94237038,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000144685,false,Color AIRLINE BLUE Size 34W 32L,81683276,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MEDITERRANEAN BLUE Size 33W 30L,80715753,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215074,false,Color BLUE MULTI Size Medium,95930875,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color DARK WASH Size 36W 29L,59811989,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000218952,false,Color BLUE Size 8,95701066,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209025,false,Color BLUE Size X-Lg,94476427,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209013,false,Color MARINE BLUE Size X-Lg,94476139,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202937,false,Color LIGHT FADE BLUE Size 40W 30L,94245482,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000208500,false,Color BLUE/WHITE MULTI Size Md,94911734,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000145549,false,Color WEATHERED STEEL BLUE Size 34W 30L,81688868,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000164920,false,Color SANDED BRO BLUE Size 32W 32L,87134819,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000145549,false,Color GREYED INDIGO Size 42W 30L,81688529,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color PEPPERSTONE Size 35W 34L,54489057,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206683,false,Color SKY DENIM Size 8,94338399,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203742,false,Color CANTELOPE ORANGE Size Large,94134404,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000188074,false,Color NILE BLUE Size 33W 30L,92022763,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color DOUBLE BLACK Size 32W 29L,69853023,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213499,false,Color BLUEBIRD Size 8,95376184,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224135,false,Color BLACK MULTI Size X-Sm,94907080,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000188074,false,Color NILE BLUE Size 36W 32L,92022846,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210448,false,Color BLACK Size 12,94978335,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210807,false,Color SANDALWOOD TAN Size 8,94340145,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202599,false,Color WATERMELON PINK Size 16,93502583,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000121246,false,Color RED Size 12,95597848,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219716,false,Color SANDALWOOD BEIGE Size Large,96337289,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221028,false,Color OASIS BLUE Size 16,96481077,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224587,false,Color WHITE Size 6,96364143,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213343,false,Color BLUE MULTI Size X Large,95736672,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color LIGHT BLUE Size Lg,85087182,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213100,false,Color FIREFLY GREEN Size X-Lg,95369451,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217124,false,Color CHROMIUM BLUE Size 36W 34L,95938170,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color KING CRAB PINK Size X-Lg,94911295,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203230,false,Color KHAKI ALUMINUM Size Md,94113887,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000007188,false,Color WHITE Size XX-Lg,38359452,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215876,false,Color BLUEBELL MULTI Size Lg,95190887,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213692,false,Color GREEN Size XX-Lg,96471924,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color DRESDEN BLUE Size X-Lg,88802261,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215507,false,Color AMAZON GREEN Size Md,96068884,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color KHAKI Size 36W 29L,77082348,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000144685,false,Color STONE BLEACH BLUE Size 36W 32L,81684095,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color 453 OCEAN Size Lg,97187859,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215126,false,Color DARK DENIM Size 12,94579119,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219693,false,Color TEAL/WHITE Size 10,96079847,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209009,false,Color TEAL Size XX-Lg,94476020,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000145549,false,Color GREYED INDIGO Size 34W 32L,81688422,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MEDITERRANEAN BLUE Size 36W 29L,80715850,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color COBALT BLUE Size Md,95694778,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000207279,false,Color PINK BERRY Size 12,93504242,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209017,false,Color OLIVE GREEN Size X-Lg,94476096,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221034,false,Color BLACK Size Large,96037660,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206671,false,Color NILE Size 14,94338650,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000207279,false,Color KOKOMO DENIM Size 12,93503940,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221028,false,Color OASIS BLUE Size 8,96481037,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202938,false,Color LIGHTVIBE BLUE Size 34W 32L,94245589,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000200510,false,Color SMOKED GRAY Size 6,93423308,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220419,false,Color WHITE MULTI Size Md,94908025,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
